seqnames	start	end	width	strand	tvalue	score	numOfTSS	overlapTSS	group	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENTREZID	SYMBOL	GENENAME	absDistToTSS
chr7	68889202	68889625	424	*	6.93508	6.93508	2	Distal Intergenic	7	68897233	68901516	4284	2	ENSDARG00000099654	11891	393501	marveld3	MARVEL domain containing 3	11891
chr21	1504683	1505110	428	*	6.93514	6.93514	2	Promoter (<=1kb)	21	1504774	1552774	48001	1	ENSDARG00000087762	0	561717	rab27b	RAB27B, member RAS oncogene family	0
chr4	67929830	67930245	416	*	6.93237	6.93518	2	Promoter (<=1kb)	4	67929828	67929991	164	2	ENSDARG00000098548	0	NA	NA	NA	0
chr18	16927590	16928027	438	*	6.93525	6.93525	2	Promoter (<=1kb)	18	16887767	16927774	40008	2	ENSDARG00000057286	0	562490	swap70b	switching B cell complex subunit SWAP70b	0
chr3	61998270	61998743	474	*	6.93528	6.93528	2	5' UTR	3	61980885	62088169	107285	1	ENSDARG00000069796	17385	100126136	znf1124	zinc finger protein 1124	17385
chr2	3317170	3317603	434	*	6.93534	6.93534	2	Promoter (<=1kb)	2	3259862	3317256	57395	2	ENSDARG00000058822	0	60632	wnt3a	wingless-type MMTV integration site family, member 3A	0
chr15	11048662	11049139	478	*	6.93545	6.93545	2	Distal Intergenic	15	11053207	11063711	10505	2	ENSDARG00000107980	14572	NA	NA	NA	14572
chr7	19441627	19442028	402	*	6.93551	6.93551	2	Promoter (<=1kb)	7	19428284	19441794	13511	2	ENSDARG00000101750	0	563968	si:ch211-196p9.1	si:ch211-196p9.1	0
chr15	1612833	1613262	430	*	6.9357	6.9357	2	Exon (ENSDART00000056772/ENSDARG00000079238, exon 3 of 3)	15	1609447	1619228	9782	2	ENSDARG00000079238	5966	100006971	trim59	tripartite motif containing 59	5966
chr4	47178496	47178965	470	*	6.93599	6.93599	2	Distal Intergenic	4	47183305	47198479	15175	2	ENSDARG00000102922	19514	NA	NA	NA	19514
chr19	43293319	43293746	428	*	6.93605	6.93605	2	Intron (ENSDART00000028592/ENSDARG00000025269, intron 9 of 18)	19	43277770	43307361	29592	1	ENSDARG00000025269	15549	406669	pdcd6ip	programmed cell death 6 interacting protein	15549
chr20	7118352	7118823	472	*	6.93606	6.93606	2	Distal Intergenic	20	7132153	7141316	9164	2	ENSDARG00000028541	22493	569653	si:ch211-121a2.4	si:ch211-121a2.4	22493
chr22	18227876	18228297	422	*	6.93614	6.93614	2	Promoter (1-2kb)	22	18229791	18229877	87	1	ENSDARG00000083496	-1494	100033555	mir9-4	microRNA 9-4	1494
chr5	1389262	1389679	418	*	6.93621	6.93621	2	Exon (ENSDART00000163173/ENSDARG00000063197, exon 21 of 28)	5	1375388	1432828	57441	2	ENSDARG00000063197	43149	565431	golga2	golgin A2	43149
chr19	25706196	25706633	438	*	6.93628	6.93628	2	Intron (ENSDART00000175739/ENSDARG00000062305, intron 1 of 6)	19	25579317	25717295	137979	2	ENSDARG00000062305	10662	563414	rims3	regulating synaptic membrane exocytosis 3	10662
chr4	18466885	18467308	424	*	6.93628	6.93628	2	Promoter (<=1kb)	4	18464726	18466504	1779	2	ENSDARG00000045555	-381	606683	sco2	synthesis of cytochrome C oxidase 2	381
chr21	44099891	44100330	440	*	6.93645	6.93645	2	Exon (ENSDART00000161239/ENSDARG00000019713, exon 6 of 8)	21	44088983	44109518	20536	2	ENSDARG00000019713	9188	555218	oatx	organic anion transporter X	9188
chr3	13396045	13396534	490	*	6.93653	6.93653	2	Promoter (<=1kb)	3	13369691	13396326	26636	2	ENSDARG00000100376	0	402981	amdhd2	amidohydrolase domain containing 2	0
chr1	44979720	44980169	450	*	6.93662	6.93662	2	Promoter (<=1kb)	1	44979892	45008779	28888	1	ENSDARG00000002285	0	406689	mcoln1a	mucolipin TRP cation channel 1a	0
chr25	24650473	24650888	416	*	6.93668	6.93668	2	Exon (ENSDART00000178891/ENSDARG00000061421, exon 19 of 20)	25	24519169	24626325	107157	1	ENSDARG00000062000	131304	100007078	abtb2b	ankyrin repeat and BTB (POZ) domain containing 2b	131304
chr2	16780780	16781221	442	*	6.9367	6.9367	2	Promoter (<=1kb)	2	16781037	16789882	8846	1	ENSDARG00000012325	0	550274	zgc:110269	zgc:110269	0
chr20	22090448	22090889	442	*	6.93672	6.93672	3	Intron (ENSDART00000004984/ENSDARG00000009689, intron 1 of 25)	20	21914915	22095228	180314	2	ENSDARG00000009689	4339	560060	daam1b	dishevelled associated activator of morphogenesis 1b	4339
chr6	40281702	40282137	436	*	6.93684	6.93684	3	Exon (ENSDART00000154878/ENSDARG00000021720, exon 7 of 118)	6	40186699	40314609	127911	2	ENSDARG00000021720	32472	100332562	col7a1	collagen, type VII, alpha 1	32472
chr22	21897877	21898334	458	*	6.93692	6.93692	3	Distal Intergenic	22	21908147	21912510	4364	2	ENSDARG00000095824	14176	NA	NA	NA	14176
chr4	10131019	10131442	424	*	6.93708	6.93708	3	3' UTR	4	10065903	10131044	65142	1	ENSDARG00000018820	65116	570288	flncb	filamin C, gamma b (actin binding protein 280)	65116
chr9	16869619	16870032	414	*	6.93753	6.93753	3	Promoter (<=1kb)	9	16859746	16869855	10110	2	ENSDARG00000103505	0	378451	fbxl3a	F-box and leucine-rich repeat protein 3a	0
chr7	11000441	11000860	420	*	6.93758	6.93758	3	Intron (ENSDART00000081346/ENSDARG00000039881, intron 5 of 22)	7	10971768	10971884	117	1	ENSDARG00000109166	28673	NA	NA	NA	28673
chr13	33378014	33378449	436	*	6.93775	6.93775	3	Promoter (<=1kb)	13	33378333	33447067	68735	1	ENSDARG00000014246	0	566455	jag2a	jagged canonical Notch ligand 2a	0
chr18	46257743	46258182	440	*	6.93778	6.93778	3	5' UTR	18	46255915	46260594	4680	2	ENSDARG00000097368	2412	103909180	si:dkey-244a7.1	si:dkey-244a7.1	2412
chr3	32681963	32682434	472	*	6.93783	6.93783	3	3' UTR	3	32681334	32686893	5560	2	ENSDARG00000053254	4459	30429	mylpfa	myosin light chain, phosphorylatable, fast skeletal muscle a	4459
chr4	13566330	13566765	436	*	6.93787	6.93787	3	Promoter (1-2kb)	4	13552551	13568667	16117	2	ENSDARG00000045675	1902	557148	mdm1	Mdm1 nuclear protein	1902
chr8	11602130	11602597	468	*	6.93787	6.93787	3	Promoter (<=1kb)	8	11537179	11602610	65432	2	ENSDARG00000036156	13	558990	fnbp1a	formin binding protein 1a	13
chr14	19418398	19418855	458	*	6.93806	6.93806	3	Distal Intergenic	14	19410815	19414891	4077	1	ENSDARG00000108488	7583	NA	NA	NA	7583
chr4	30966273	30966726	454	*	6.93808	6.93808	3	Promoter (1-2kb)	4	30956600	30965242	8643	2	ENSDARG00000104604	-1031	NA	NA	NA	1031
chr17	38990871	38991334	464	*	6.93812	6.93812	3	Exon (ENSDART00000050534/ENSDARG00000029668, exon 14 of 17)	17	39039711	39039830	120	2	ENSDARG00000084381	48496	NA	NA	NA	48496
chr17	19248999	19249444	446	*	6.93825	6.93825	3	Distal Intergenic	17	19287226	19287570	345	1	ENSDARG00000108851	-37782	NA	NA	NA	37782
chr20	38998852	38999271	420	*	6.93826	6.93826	3	Distal Intergenic	20	39002652	39002734	83	2	ENSDARG00000081311	3463	100033629	mir124-2	microRNA 124-2	3463
chr6	42709326	42709733	408	*	6.9383	6.9383	3	Intron (ENSDART00000154353/ENSDARG00000097941, intron 2 of 2)	6	42695578	42746002	50425	1	ENSDARG00000097941	13748	NA	NA	NA	13748
chr6	10340802	10341277	476	*	6.93836	6.93836	3	3' UTR	6	10283868	10301268	17401	1	ENSDARG00000096286	56934	NA	NA	NA	56934
chr25	20271017	20271520	504	*	6.89859	6.93866	3	Intron (ENSDART00000142665/ENSDARG00000045893, intron 3 of 4)	25	20260077	20283617	23541	2	ENSDARG00000045893	12097	449991	kctd15a	potassium channel tetramerization domain containing 15a	12097
chr18	48426099	48426548	450	*	6.93882	6.93882	3	Distal Intergenic	18	48429318	48493178	63861	1	ENSDARG00000054632	-2770	30619	fli1	Fli-1 proto-oncogene, ETS transcription factor	2770
chr1	16611946	16612421	476	*	6.93916	6.93916	3	Distal Intergenic	1	16637558	16668218	30661	2	ENSDARG00000092109	55797	NA	NA	NA	55797
chr20	55142683	55143094	412	*	6.93927	6.93927	3	Distal Intergenic	20	55162993	55168233	5241	2	ENSDARG00000096690	25139	NA	NA	NA	25139
chr20	52387214	52387667	454	*	6.93936	6.93936	3	Promoter (<=1kb)	20	52383620	52387406	3787	2	ENSDARG00000009134	0	327096	hlx1	H2.0-like homeo box 1 (Drosophila)	0
chr16	28694508	28694937	430	*	6.93937	6.93937	3	3' UTR	16	28667351	28692945	25595	1	ENSDARG00000040352	27157	553204	crot	carnitine O-octanoyltransferase	27157
chr17	20655046	20655467	422	*	6.93946	6.93946	3	3' UTR	17	20619234	20647464	28231	2	ENSDARG00000013926	-7582	795588	slc16a9a	solute carrier family 16 member 9a	7582
chr7	12137394	12137803	410	*	6.93953	6.93953	3	3' UTR	7	11887994	12118245	230252	2	ENSDARG00000079672	-19149	568741	efl1	elongation factor like GTPase 1	19149
chr25	20170235	20170692	458	*	6.93962	6.93962	3	Promoter (<=1kb)	25	20166463	20170373	3911	2	ENSDARG00000052072	0	574005	dnajb9a	DnaJ heat shock protein family (Hsp40) member B9a	0
chr2	52071607	52071994	388	*	6.93984	6.93984	3	Distal Intergenic	2	52052402	52064345	11944	1	ENSDARG00000102887	19205	550276	abhd4	abhydrolase domain containing 4, N-acyl phospholipase B	19205
chr21	14644289	14644706	418	*	6.93992	6.93992	3	Intron (ENSDART00000114096/ENSDARG00000079839, intron 1 of 7)	21	14599906	14666731	66826	2	ENSDARG00000079839	22025	570029	arrdc1b	arrestin domain containing 1b	22025
chr20	43549140	43549569	430	*	6.94015	6.94015	3	Distal Intergenic	20	43535014	43539818	4805	2	ENSDARG00000069281	-9322	560132	pimr109	Pim proto-oncogene, serine/threonine kinase, related 109	9322
chr20	51573294	51573715	422	*	6.94028	6.94028	3	Promoter (<=1kb)	20	51550554	51573432	22879	2	ENSDARG00000044949	0	404050	rnf8	ring finger protein 8, E3 ubiquitin protein ligase	0
chr2	58264432	58264869	438	*	6.94033	6.94033	3	Exon (ENSDART00000166282/ENSDARG00000099802, exon 2 of 6)	2	58258163	58272505	14343	2	ENSDARG00000099802	7636	447889	pnp5b	purine nucleoside phosphorylase 5b	7636
chr14	41311315	41311736	422	*	6.94044	6.94044	3	Promoter (<=1kb)	14	41233086	41311495	78410	2	ENSDARG00000052556	0	497135	fgfrl1b	fibroblast growth factor receptor like 1b	0
chr10	39115929	39116400	472	*	6.94076	6.94076	3	Distal Intergenic	10	39087368	39108857	21490	2	ENSDARG00000087983	-7072	561211	igsf5a	immunoglobulin superfamily, member 5a	7072
chr19	16127779	16128204	426	*	6.94073	6.94076	3	Promoter (<=1kb)	19	16128021	16131785	3765	1	ENSDARG00000034215	0	406315	rab42a	RAB42, member RAS oncogene family a	0
chr25	13766555	13766986	432	*	6.94097	6.94097	3	Intron (ENSDART00000160866/ENSDARG00000102403, intron 2 of 10)	25	13750483	13774721	24239	2	ENSDARG00000102403	7735	83774	cry2	cryptochrome circadian regulator 2	7735
chr16	42176905	42177336	432	*	6.94111	6.94111	3	Intron (ENSDART00000038748/ENSDARG00000070187, intron 1 of 10)	16	42120572	42202113	81542	2	ENSDARG00000070187	24777	556212	dyrk1b	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1B	24777
chr5	7478684	7479147	464	*	6.94169	6.94169	3	Distal Intergenic	5	7481776	7491470	9695	1	ENSDARG00000103764	-2629	101885082	gdnfb	glial cell derived neurotrophic factor b	2629
chr1	45944749	45945160	412	*	6.94175	6.94175	3	3' UTR	1	45925774	45941734	15961	2	ENSDARG00000036650	-3015	492807	cdadc1	cytidine and dCMP deaminase domain containing 1	3015
chr11	22386203	22386650	448	*	6.94191	6.94191	3	Exon (ENSDART00000174683/ENSDARG00000053205, exon 15 of 29)	11	22436158	22439025	2868	1	ENSDARG00000093627	-49508	NA	NA	NA	49508
chr3	48162218	48162647	430	*	6.94192	6.94192	3	Promoter (<=1kb)	3	48091072	48162898	71827	2	ENSDARG00000052642	251	566015	shisa9b	shisa family member 9b	251
chr3	54594294	54594725	432	*	6.94197	6.94197	3	Promoter (<=1kb)	3	54594485	54620244	25760	1	ENSDARG00000004796	0	553327	mgrn1b	mahogunin, ring finger 1b	0
chr4	14972498	14972919	422	*	6.94251	6.94251	3	Promoter (<=1kb)	4	14972484	14981182	8699	1	ENSDARG00000002952	14	30225	smo	smoothened, frizzled class receptor	14
chr5	6762827	6763278	452	*	6.94265	6.94265	3	Exon (ENSDART00000060535/ENSDARG00000041301, exon 4 of 6)	5	6753693	6773009	19317	1	ENSDARG00000041301	9134	553184	crybb3	crystallin, beta B3	9134
chr6	49720025	49720442	418	*	6.94266	6.94266	3	Distal Intergenic	6	49724290	49742452	18163	1	ENSDARG00000003307	-3848	562857	stx16	syntaxin 16	3848
chr19	31287199	31287624	426	*	6.94268	6.94268	3	Intron (ENSDART00000047461/ENSDARG00000035909, intron 3 of 13)	19	31280532	31296741	16210	1	ENSDARG00000035909	6667	445176	mfsd2ab	major facilitator superfamily domain containing 2ab	6667
chr5	61908405	61908830	426	*	6.94272	6.94272	3	Distal Intergenic	5	61926674	61957992	31319	1	ENSDARG00000095180	-17844	565190	abr	ABR activator of RhoGEF and GTPase	17844
chr11	18426885	18427324	440	*	6.94282	6.94282	3	Exon (ENSDART00000171183/ENSDARG00000007601, exon 4 of 20)	11	18398654	18442200	43547	2	ENSDARG00000007601	14876	564460	zmynd8	zinc finger, MYND-type containing 8	14876
chr6	35027808	35028239	432	*	6.94286	6.94286	3	Intron (ENSDART00000167692/ENSDARG00000100693, intron 1 of 16)	6	34976620	35049466	72847	2	ENSDARG00000100693	21227	556380	ddr2a	discoidin domain receptor tyrosine kinase 2a	21227
chr21	25176727	25177146	420	*	6.94297	6.94297	3	Promoter (<=1kb)	21	25169684	25177011	7328	2	ENSDARG00000014274	0	503748	rfc2	replication factor C (activator 1) 2	0
chr7	44255004	44255425	422	*	6.943	6.943	3	Promoter (<=1kb)	7	44254531	44259962	5432	1	ENSDARG00000088428	473	100149436	si:ch211-189a15.5	si:ch211-189a15.5	473
chr10	5413764	5414173	410	*	6.94311	6.94311	3	Promoter (<=1kb)	10	5413920	5418952	5033	1	ENSDARG00000042977	0	445509	nfil3	nuclear factor, interleukin 3 regulated	0
chr7	16578140	16578559	420	*	6.9432	6.9432	3	Intron (ENSDART00000173541/ENSDARG00000073688, intron 1 of 36)	7	16590026	16590143	118	2	ENSDARG00000102039	11584	NA	NA	NA	11584
chr25	35037142	35037585	444	*	6.94322	6.94322	3	Promoter (<=1kb)	25	35028851	35037800	8950	2	ENSDARG00000039951	215	100330221	tmem276a	transmembrane protein 276a	215
chr22	34656829	34657234	406	*	6.94329	6.94329	3	Promoter (<=1kb)	22	34657153	34713547	56395	1	ENSDARG00000087901	0	NA	NA	NA	0
chr7	24256964	24257409	446	*	6.94335	6.94335	3	Promoter (<=1kb)	7	24257257	24300299	43043	1	ENSDARG00000079281	0	559449	tesk1b	testis associated actin remodelling kinase 1b	0
chr7	37638538	37638955	418	*	6.94362	6.94362	3	Intron (ENSDART00000052368/ENSDARG00000036076, intron 6 of 14)	7	37627360	37648217	20858	2	ENSDARG00000036076	9262	393863	heatr3	HEAT repeat containing 3	9262
chr22	39098030	39098505	476	*	6.94379	6.94379	3	Promoter (<=1kb)	22	39098245	39109671	11427	1	ENSDARG00000017658	0	445097	gmppb	GDP-mannose pyrophosphorylase B	0
chr3	31247329	31247744	416	*	6.94388	6.94388	3	Distal Intergenic	3	31230199	31233658	3460	2	ENSDARG00000105252	-13671	NA	NA	NA	13671
chr21	3303854	3304253	400	*	6.94402	6.94402	3	Promoter (1-2kb)	21	3268781	3301920	33140	2	ENSDARG00000016858	-1934	326282	smad7	SMAD family member 7	1934
chr21	10591546	10591967	422	*	6.94404	6.94404	3	Distal Intergenic	21	10609403	10638624	29222	1	ENSDARG00000069980	-17436	559775	lman1	lectin, mannose-binding, 1	17436
chr16	34371405	34371832	428	*	6.94431	6.94431	3	3' UTR	16	34367364	34387992	20629	2	ENSDARG00000037154	16160	568037	LOC568037	transcription factor HIVEP3	16160
chr12	27438938	27439343	406	*	6.94456	6.94456	3	Intron (ENSDART00000153257/ENSDARG00000096811, intron 3 of 3)	12	27444735	27477334	32600	1	ENSDARG00000018303	-5392	30700	etv4	ETS variant transcription factor 4	5392
chr8	23101355	23101888	534	*	6.8871	6.94461	3	Promoter (<=1kb)	8	23101523	23101635	113	2	ENSDARG00000083622	0	100033633	mir124-6	microRNA 124-6	0
chr15	36371327	36371734	408	*	6.94478	6.94478	3	3' UTR	15	36369401	36391118	21718	2	ENSDARG00000054055	19384	100333936	ostn	osteocrin	19384
chr1	44300945	44301362	418	*	6.94493	6.94493	3	Promoter (<=1kb)	1	44301668	44313131	11464	1	ENSDARG00000030972	-306	323922	dnaja1	DnaJ heat shock protein family (Hsp40) member A1	306
chr16	24963434	24963875	442	*	6.94516	6.94516	3	Distal Intergenic	16	24966090	24966186	97	1	ENSDARG00000082825	-2215	100033542	mirlet7d-1	microRNA let7d-1	2215
chr19	7138217	7138642	426	*	6.94522	6.94522	3	Intron (ENSDART00000176808/ENSDARG00000079402, intron 3 of 7)	19	7147063	7151766	4704	2	ENSDARG00000045011	13124	100034470	tapbp.2	TAP binding protein (tapasin), tandem duplicate 2	13124
chr9	6030977	6031394	418	*	6.94535	6.94535	3	Promoter (<=1kb)	9	6031105	6149860	118756	1	ENSDARG00000039335	0	403116	st6gal2a	ST6 beta-galactosamide alpha-2,6-sialyltranferase 2a	0
chr18	25629565	25629978	414	*	6.9457	6.9457	3	Intron (ENSDART00000099511/ENSDARG00000038121, intron 2 of 11)	18	25576561	25659289	82729	2	ENSDARG00000038121	29311	565819	LOC565819	novel protein similar to elongation factor RNA polymerase II (ell)	29311
chr4	16717816	16718227	412	*	6.94572	6.94572	3	Promoter (<=1kb)	4	16657711	16718169	60459	2	ENSDARG00000003789	0	323528	dennd5b	DENN/MADD domain containing 5B	0
chr19	42228316	42228765	450	*	6.94611	6.94611	3	Exon (ENSDART00000087096/ENSDARG00000061231, exon 8 of 12)	19	42183996	42244582	60587	1	ENSDARG00000061231	44320	562116	tinagl1	tubulointerstitial nephritis antigen-like 1	44320
chr9	50573502	50573923	422	*	6.94663	6.94663	3	Distal Intergenic	9	50609850	50647860	38011	1	ENSDARG00000068280	-35927	100334415	grb14	growth factor receptor-bound protein 14	35927
chr16	23468101	23468532	432	*	6.94668	6.94668	3	Promoter (<=1kb)	16	23468284	23473587	5304	1	ENSDARG00000070386	0	751643	krtcap2	keratinocyte associated protein 2	0
chr17	42109620	42110065	446	*	6.9467	6.9467	3	Promoter (1-2kb)	17	42106373	42108393	2021	2	ENSDARG00000075107	-1227	562300	nkx2.4a	NK2 homeobox 4a	1227
chr16	39141063	39141504	442	*	6.94674	6.94674	3	Intron (ENSDART00000176387/ENSDARG00000106164, intron 1 of 1)	16	39079995	39144502	64508	2	ENSDARG00000106164	2998	NA	NA	NA	2998
chr21	22293126	22293569	444	*	6.94678	6.94678	3	Promoter (<=1kb)	21	22293348	22310098	16751	1	ENSDARG00000007181	0	445071	nadk2	NAD kinase 2, mitochondrial	0
chr13	23829679	23830104	426	*	6.94715	6.94715	3	Distal Intergenic	13	23782128	23825822	43695	2	ENSDARG00000027172	-3857	570136	phactr2	phosphatase and actin regulator 2	3857
chr2	42371735	42372168	434	*	6.94719	6.94719	3	Exon (ENSDART00000147019/ENSDARG00000079784, exon 6 of 10)	2	42363530	42375285	11756	1	ENSDARG00000079784	8205	570302	si:ch211-235o23.1	si:ch211-235o23.1	8205
chr4	12230924	12231331	408	*	6.94736	6.94736	3	3' UTR	4	12123945	12225961	102017	2	ENSDARG00000094980	-4963	NA	NA	NA	4963
chr21	39616240	39616687	448	*	6.94756	6.94756	3	Promoter (<=1kb)	21	39585912	39616539	30628	2	ENSDARG00000019702	0	369193	aldocb	aldolase C, fructose-bisphosphate, b	0
chr3	37334909	37335356	448	*	6.94812	6.94812	3	Promoter (<=1kb)	3	37094066	37334807	240742	2	ENSDARG00000059773	-102	565863	si:ch211-278a6.1	si:ch211-278a6.1	102
chr19	9678848	9679291	444	*	6.94835	6.94835	3	Exon (ENSDART00000104607/ENSDARG00000070952, exon 7 of 8)	19	9693238	9744033	50796	2	ENSDARG00000062084	64742	795133	clcn1a	chloride channel, voltage-sensitive 1a	64742
chr4	22522724	22523163	440	*	6.94869	6.94869	3	Distal Intergenic	4	22515383	22516319	937	2	ENSDARG00000095571	-6405	NA	NA	NA	6405
chr18	9980480	9980927	448	*	6.9487	6.9487	3	Distal Intergenic	18	9953500	9953618	119	2	ENSDARG00000084729	-26862	NA	NA	NA	26862
chr18	6076815	6077284	470	*	6.94877	6.94877	3	Exon (ENSDART00000092804/ENSDARG00000088750, exon 33 of 54)	18	6014893	6125168	110276	1	ENSDARG00000088750	61922	555569	otogl	otogelin-like	61922
chr2	7918888	7919331	444	*	6.94893	6.94893	3	Promoter (1-2kb)	2	7917805	7929243	11439	1	ENSDARG00000016477	1083	406760	eif4a2	eukaryotic translation initiation factor 4A, isoform 2	1083
chr23	45637197	45637634	438	*	6.94897	6.94897	3	Promoter (<=1kb)	23	45622870	45637383	14514	2	ENSDARG00000036897	0	445247	sgms2b	sphingomyelin synthase 2b	0
chr20	24438452	24438869	418	*	6.94899	6.94899	3	Distal Intergenic	20	24466857	24474843	7987	1	ENSDARG00000096758	-27988	NA	NA	NA	27988
chr21	21437828	21438227	400	*	6.94899	6.94899	3	Intron (ENSDART00000147593/ENSDARG00000006604, intron 2 of 6)	21	21412360	21478830	66471	2	ENSDARG00000006604	40603	541491	nectin3b	nectin cell adhesion molecule 3b	40603
chr25	11874709	11875152	444	*	6.94908	6.94908	3	Intron (ENSDART00000158204/ENSDARG00000077228, intron 11 of 16)	25	11699178	12107456	408279	2	ENSDARG00000077228	232304	568668	ntrk3a	neurotrophic tyrosine kinase, receptor, type 3a	232304
chr22	4605354	4605773	420	*	6.94967	6.94967	3	Promoter (<=1kb)	22	4577995	4605542	27548	2	ENSDARG00000021812	0	337851	cherp	calcium homeostasis endoplasmic reticulum protein	0
chr5	18726915	18727316	402	*	6.94967	6.94967	3	Exon (ENSDART00000064752/ENSDARG00000017391, exon 17 of 23)	5	18740499	18792646	52148	1	ENSDARG00000062040	-13183	100330945	atp8b5a	ATPase phospholipid transporting 8B5a	13183
chr6	39568642	39569103	462	*	6.94998	6.94998	3	Exon (ENSDART00000044276/ENSDARG00000016348, exon 8 of 39)	6	39536017	39540467	4451	1	ENSDARG00000101879	32625	NA	NA	NA	32625
chr11	6297900	6298355	456	*	6.95003	6.95003	3	Promoter (<=1kb)	11	6298115	6319463	21349	1	ENSDARG00000008727	0	394115	ranbp3a	RAN binding protein 3a	0
chr13	36736829	36737244	416	*	6.95048	6.95048	3	Promoter (<=1kb)	13	36720275	36738132	17858	2	ENSDARG00000002197	888	493916	pygl	phosphorylase, glycogen, liver	888
chr18	14665296	14665719	424	*	6.95048	6.95048	3	Promoter (<=1kb)	18	14665462	14699886	34425	1	ENSDARG00000019195	0	503773	vps9d1	VPS9 domain containing 1	0
chr8	29717211	29717672	462	*	6.95063	6.95063	3	Promoter (<=1kb)	8	29717388	29725719	8332	1	ENSDARG00000024540	0	437021	tspan36	tetraspanin 36	0
chr1	10994970	10995431	462	*	6.95076	6.95076	3	Exon (ENSDART00000090689/ENSDARG00000062585, exon 9 of 14)	1	10984079	11002725	18647	2	ENSDARG00000062585	7294	678547	brat1	BRCA1-associated ATM activator 1	7294
chr13	28558843	28559250	408	*	6.95083	6.95083	3	Promoter (<=1kb)	13	28559117	28565032	5916	1	ENSDARG00000039400	0	393538	polr1c	RNA polymerase I and III subunit C	0
chr8	52180650	52181071	422	*	6.95093	6.95093	3	Intron (ENSDART00000051825/ENSDARG00000007369, intron 3 of 11)	8	52175332	52176435	1104	1	ENSDARG00000104073	5318	NA	NA	NA	5318
chr3	40377539	40377948	410	*	6.951	6.951	3	Distal Intergenic	3	40384249	40387946	3698	2	ENSDARG00000037870	9998	57935	actb2	actin, beta 2	9998
chr21	1908063	1908460	398	*	6.9511	6.9511	3	Intron (ENSDART00000165547/ENSDARG00000100274, intron 12 of 12)	21	1904090	1956199	52110	2	ENSDARG00000100274	47739	572502	wdr7	WD repeat domain 7	47739
chr20	14784249	14784694	446	*	6.95131	6.95131	3	Promoter (<=1kb)	20	14738796	14784937	46142	2	ENSDARG00000043497	243	558306	scrn2	secernin 2	243
chr5	27487276	27487669	394	*	6.95141	6.95141	3	Intron (ENSDART00000138140/ENSDARG00000002771, intron 4 of 20)	5	27452569	27502545	49977	2	ENSDARG00000002771	14876	559268	slc4a5a	solute carrier family 4 member 5a	14876
chr13	22586662	22587085	424	*	6.95168	6.95168	3	Promoter (<=1kb)	13	22586916	22605097	18182	1	ENSDARG00000038687	0	415100	nfkb2	nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)	0
chr22	15930584	15930995	412	*	6.95189	6.95189	3	Promoter (<=1kb)	22	15881193	15930782	49590	2	ENSDARG00000042670	0	568170	eps15l1a	epidermal growth factor receptor pathway substrate 15-like 1a	0
chr21	30684805	30685226	422	*	6.95216	6.95216	3	Promoter (<=1kb)	21	30685038	30706157	21120	1	ENSDARG00000032263	0	550335	zgc:110224	zgc:110224	0
chr5	3673565	3673968	404	*	6.95228	6.95228	3	Promoter (<=1kb)	5	3673802	3678014	4213	1	ENSDARG00000079244	0	100136853	pigw	phosphatidylinositol glycan anchor biosynthesis, class W	0
chr10	31781805	31782248	444	*	6.95271	6.95271	3	3' UTR	10	31799138	31825093	25956	1	ENSDARG00000097043	-16890	NA	NA	NA	16890
chr13	45841364	45841807	444	*	6.95273	6.95273	3	Promoter (1-2kb)	13	45843439	45863389	19951	1	ENSDARG00000052623	-1632	794882	bsdc1	BSD domain containing 1	1632
chr2	33206142	33206559	418	*	6.95283	6.95283	3	5' UTR	2	33236814	33241698	4885	2	ENSDARG00000108684	35139	NA	NA	NA	35139
chr25	19573046	19573485	440	*	6.95284	6.95284	3	Promoter (<=1kb)	25	19572322	19579024	6703	1	ENSDARG00000051793	724	562128	zgc:113426	zgc:113426	724
chr7	25885843	25886260	418	*	6.95287	6.95287	3	Distal Intergenic	7	25896227	25900357	4131	1	ENSDARG00000105615	-9967	100003350	si:ch211-196f2.6	si:ch211-196f2.6	9967
chr9	33014350	33014787	438	*	6.95328	6.95328	3	Intron (ENSDART00000160571/ENSDARG00000014427, intron 11 of 11)	9	32994729	33007885	13157	2	ENSDARG00000024789	-6465	360145	mxc	myxovirus (influenza virus) resistance C	6465
chr22	12371941	12372344	404	*	6.95356	6.95356	3	Distal Intergenic	22	12350009	12350106	98	1	ENSDARG00000081902	21932	100216524	mir128-1	microRNA 128-1	21932
chr2	44491045	44491476	432	*	6.95362	6.95362	3	Promoter (<=1kb)	2	44448278	44491323	43046	2	ENSDARG00000060041	0	556995	lig1	ligase I, DNA, ATP-dependent	0
chr15	45830449	45830854	406	*	6.95375	6.95375	3	Intron (ENSDART00000171658/ENSDARG00000027602, intron 2 of 6)	15	45778772	45917030	138259	1	ENSDARG00000027602	51677	393587	lrfn1	leucine rich repeat and fibronectin type III domain containing 1	51677
chr16	30463192	30463619	428	*	6.95382	6.95382	3	Promoter (<=1kb)	16	30450770	30463348	12579	2	ENSDARG00000016173	0	192327	cct3	chaperonin containing TCP1, subunit 3 (gamma)	0
