seqnames	start	end	width	strand	tvalue	score	numOfTSS	overlapTSS	group	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENTREZID	SYMBOL	GENENAME	absDistToTSS
chr16	15776110	15777671	1562	*	6.08348	6.24178	4	Distal Intergenic	16	15818084	15819024	941	2	ENSDARG00000102085	41353	NA	NA	NA	41353
chr4	26879121	26879844	724	*	6.63436	6.63436	4	Distal Intergenic	4	26983691	27085936	102246	1	ENSDARG00000041205	-103847	568985	slc6a1l	solute carrier family 6 member 1, like	103847
chr24	12453794	12454393	600	*	6.71075	6.71075	4	Distal Intergenic	24	12483355	12543277	59923	2	ENSDARG00000005220	88884	393925	pdcd6	programmed cell death 6	88884
chr23	24467979	24468620	642	*	6.75279	6.75279	4	Promoter (<=1kb)	23	24420118	24468299	48182	2	ENSDARG00000022727	0	568718	epha2b	eph receptor A2 b	0
chr7	19655534	19656045	512	*	6.79193	6.79193	4	5' UTR	7	19651956	19655996	4041	1	ENSDARG00000100703	3578	336034	si:ch211-285j22.3	si:ch211-285j22.3	3578
chr3	32748429	32748988	560	*	6.7973	6.7973	4	Distal Intergenic	3	32738471	32741927	3457	2	ENSDARG00000053260	-6502	553741	zgc:113090	zgc:113090	6502
chr19	12014011	12014558	548	*	6.83722	6.83722	4	Exon (ENSDART00000167299/ENSDARG00000034178, exon 4 of 13)	19	11979289	12032092	52804	2	ENSDARG00000034178	17534	432372	cpsf1	cleavage and polyadenylation specific factor 1	17534
chr10	2685898	2686371	474	*	6.86549	6.86549	4	Promoter (<=1kb)	10	2668293	2686069	17777	2	ENSDARG00000006253	0	560884	mier3a	mesoderm induction early response 1, family member 3 a	0
chr10	16852804	16853253	450	*	6.87376	6.87428	4	Distal Intergenic	10	16798562	16799858	1297	1	ENSDARG00000105041	54242	NA	NA	NA	54242
chr25	34402980	34403457	478	*	6.88523	6.88523	4	Intron (ENSDART00000035245/ENSDARG00000003084, intron 11 of 14)	25	34410618	34433199	22582	1	ENSDARG00000051763	-7161	100331323	sntb2	syntrophin, beta 2	7161
chr5	8385297	8385750	454	*	6.89788	6.89788	4	Exon (ENSDART00000097221/ENSDARG00000067549, exon 4 of 24)	5	8327661	8406065	78405	2	ENSDARG00000067549	20315	100003937	adamts12	ADAM metallopeptidase with thrombospondin type 1 motif, 12	20315
chr13	48475047	48475520	474	*	6.90454	6.90454	4	Promoter (<=1kb)	13	48475021	48476608	1588	1	ENSDARG00000101069	26	NA	NA	NA	26
chr13	695625	696082	458	*	6.90768	6.90768	4	Promoter (<=1kb)	13	695613	695934	322	2	ENSDARG00000081270	0	100272168	rn7sk	RNA, 7SK small nuclear	0
chr23	34994688	34995167	480	*	6.90807	6.90807	4	Distal Intergenic	23	34928263	34970891	42629	2	ENSDARG00000061272	-23797	564564	LOC564564	solute carrier family 41 member 1	23797
chr16	26007001	26007430	430	*	6.92647	6.92647	5	Distal Intergenic	16	26039777	26040958	1182	1	ENSDARG00000090707	-32347	NA	NA	NA	32347
chr14	36138467	36138920	454	*	6.92675	6.92675	5	Intron (ENSDART00000125345/ENSDARG00000087599, intron 2 of 30)	14	36097137	36384166	287030	1	ENSDARG00000087599	41330	567508	si:dkey-237h12.3	si:dkey-237h12.3	41330
chr8	27046752	27047213	462	*	6.93023	6.93023	5	Distal Intergenic	8	27032494	27034043	1550	1	ENSDARG00000108567	14258	NA	NA	NA	14258
chr22	28145278	28145691	414	*	6.94075	6.94075	5	Distal Intergenic	22	28209736	28213318	3583	2	ENSDARG00000076235	67627	NA	NA	NA	67627
chr17	49974749	49975176	428	*	6.94208	6.94208	5	Promoter (<=1kb)	17	49971805	49975421	3617	2	ENSDARG00000105983	245	NA	NA	NA	245
chr8	34246711	34247126	416	*	6.94511	6.94511	5	Distal Intergenic	8	34268121	34272783	4663	2	ENSDARG00000109056	25657	NA	NA	NA	25657
chr22	21205483	21205906	424	*	6.95459	6.95459	5	Distal Intergenic	22	21221781	21279269	57489	1	ENSDARG00000056530	-15875	100151400	cpamd8	C3 and PZP like alpha-2-macroglobulin domain containing 8	15875
chr22	20223624	20224045	422	*	6.95595	6.95595	5	Exon (ENSDART00000088542/ENSDARG00000061810, exon 38 of 41)	22	20221606	20264970	43365	2	ENSDARG00000061810	40925	321217	mbd3b	methyl-CpG binding domain protein 3b	40925
chr6	30504264	30504691	428	*	6.9641	6.9641	5	Promoter (<=1kb)	6	30504182	30606230	102049	1	ENSDARG00000061654	82	566492	wwc3	WWC family member 3	82
chr10	22914161	22914714	554	*	6.74481	6.96522	5	Distal Intergenic	10	22921339	22937966	16628	1	ENSDARG00000039215	-6625	321378	arrb2a	arrestin, beta 2a	6625
chr8	7456113	7456486	374	*	6.96911	6.96911	5	Promoter (<=1kb)	8	7445180	7457186	12007	2	ENSDARG00000059130	700	564960	gata1b	GATA binding protein 1b	700
chr5	835979	836346	368	*	6.97693	6.97693	5	Promoter (1-2kb)	5	837217	837370	154	2	ENSDARG00000091776	1024	NA	NA	NA	1024
chr3	45965479	45965842	364	*	6.98364	6.98364	5	Distal Intergenic	3	45999303	46006568	7266	1	ENSDARG00000097880	-33461	NA	NA	NA	33461
chr8	27944785	27945142	358	*	6.98744	6.98744	5	Distal Intergenic	8	28046796	28217410	170615	1	ENSDARG00000056101	-101654	327415	kcnd3	potassium voltage-gated channel, Shal-related subfamily, member 3	101654
chr1	58784980	58785763	784	*	7.35247	7.35247	5	Intron (ENSDART00000171784/ENSDARG00000105060, intron 7 of 7)	1	58794191	58798723	4533	2	ENSDARG00000102700	12960	NA	NA	NA	12960
chr23	13441451	13442050	600	*	7.44338	7.44338	5	Intron (ENSDART00000139475/ENSDARG00000094377, intron 1 of 4)	23	13445616	13453900	8285	1	ENSDARG00000075611	-3566	NA	NA	NA	3566
chr4	28739504	28740049	546	*	7.56443	7.56443	5	Promoter (<=1kb)	4	28739576	28739656	81	1	ENSDARG00000089671	0	NA	NA	NA	0
chr5	13266937	13267488	552	*	7.72487	7.72487	5	Promoter (<=1kb)	5	13206742	13266434	59693	2	ENSDARG00000032039	-503	570082	mxd1	MAX dimerization protein 1	503
chr20	25931446	25931993	548	*	7.75119	7.75119	5	Distal Intergenic	20	25949335	25980183	30849	2	ENSDARG00000043019	48190	322338	exoc1	exocyst complex component 1	48190
chr7	16096692	16097207	516	*	7.77879	7.77879	5	Promoter (<=1kb)	7	16096862	16209242	112381	1	ENSDARG00000006889	0	550430	mpped2a	metallophosphoesterase domain containing 2a	0
chr1	39929600	39930103	504	*	7.79102	7.79102	5	Distal Intergenic	1	39931871	39946632	14762	2	ENSDARG00000106319	16529	NA	NA	NA	16529
chr13	42206771	42207316	546	*	7.79536	7.79536	5	Intron (ENSDART00000158367/ENSDARG00000075570, intron 15 of 24)	13	42183628	42224100	40473	1	ENSDARG00000075570	23143	561390	ide	insulin-degrading enzyme	23143
chr8	4641987	4642506	520	*	7.7967	7.7967	5	Promoter (<=1kb)	8	4641497	4643053	1557	1	ENSDARG00000043716	490	406559	cldn5a	claudin 5a	490
chr12	14294518	14295001	484	*	7.81565	7.81565	5	Distal Intergenic	12	14127733	14172990	45258	2	ENSDARG00000055538	-121528	751682	avl9	AVL9 homolog (S. cerevisiase)	121528
chr22	11585034	11585529	496	*	7.8259	7.8259	5	Promoter (<=1kb)	22	11566750	11585291	18542	2	ENSDARG00000043003	0	450016	pcyt2	phosphate cytidylyltransferase 2, ethanolamine	0
chr8	34763450	34764013	564	*	7.82818	7.82818	5	Intron (ENSDART00000138543/ENSDARG00000094765, intron 5 of 5)	8	34767571	34769162	1592	1	ENSDARG00000094940	-3558	NA	NA	NA	3558
chr10	22902030	22902493	464	*	7.84898	7.84898	5	Distal Intergenic	10	22885351	22892626	7276	1	ENSDARG00000056871	16679	436945	ap4m1	adaptor related protein complex 4 subunit mu 1	16679
chr22	132888	133355	468	*	7.86083	7.86083	5	Promoter (<=1kb)	22	132317	136657	4341	1	ENSDARG00000040401	571	393833	slc25a20	solute carrier family 25 member 20	571
chr20	53133888	53134341	454	*	7.88204	7.88204	5	Promoter (<=1kb)	20	53101980	53134084	32105	2	ENSDARG00000101062	0	571911	fdft1	farnesyl-diphosphate farnesyltransferase 1	0
chr14	12889328	12889791	464	*	7.88843	7.88843	5	Distal Intergenic	14	12730546	12742341	11796	2	ENSDARG00000104572	-146987	NA	NA	NA	146987
chr25	18720706	18721227	522	*	7.89458	7.89458	5	Distal Intergenic	25	18668214	18680405	12192	2	ENSDARG00000076191	-40301	101883454	fbxl13	F-box and leucine-rich repeat protein 13	40301
chr15	240233	240688	456	*	7.90003	7.90003	6	Distal Intergenic	15	202587	216555	13969	2	ENSDARG00000105271	-23678	100003446	sept4b	septin 4b	23678
chr25	19051034	19051491	458	*	7.90304	7.90304	6	Promoter (<=1kb)	25	19051375	19094242	42868	1	ENSDARG00000045803	0	558580	mfge8b	milk fat globule EGF and factor V/VIII domain containing b	0
chr6	14304486	14304927	442	*	7.91388	7.91388	6	Distal Intergenic	6	14187357	14193254	5898	2	ENSDARG00000100695	-111232	NA	NA	NA	111232
chr15	8423144	8423589	446	*	7.92147	7.92147	6	3' UTR	15	8418748	8424020	5273	1	ENSDARG00000069649	4396	559491	tmem160	transmembrane protein 160	4396
chr9	42802530	42802945	416	*	7.92512	7.92512	6	Distal Intergenic	9	42805351	42848392	43042	1	ENSDARG00000001733	-2406	368404	gulp1a	GULP PTB domain containing engulfment adaptor 1a	2406
chr23	42318547	42319004	458	*	7.92535	7.92535	6	Intron (ENSDART00000164907/ENSDARG00000101404, intron 13 of 14)	23	42327252	42340826	13575	1	ENSDARG00000102805	-8248	555510	cyp2aa12	cytochrome P450, family 2, subfamily AA, polypeptide 12	8248
chr25	34071343	34071760	418	*	7.93103	7.93103	6	Promoter (<=1kb)	25	34047078	34071480	24403	2	ENSDARG00000061368	0	767805	klf13	Kruppel-like factor 13	0
chr20	52459219	52459658	440	*	7.93236	7.93236	6	Promoter (<=1kb)	20	52422076	52459357	37282	2	ENSDARG00000052454	0	100537370	rhpn1	rhophilin, Rho GTPase binding protein 1	0
chr15	31635642	31636091	450	*	7.94688	7.94688	6	Promoter (<=1kb)	15	31632324	31635842	3519	2	ENSDARG00000030479	0	795095	hmgb1b	high mobility group box 1b	0
chr4	28741393	28741828	436	*	7.8925	7.95482	6	Promoter (<=1kb)	4	28741317	28741397	81	1	ENSDARG00000098352	76	NA	NA	NA	76
chr16	40610270	40610693	424	*	7.96245	7.96245	6	Promoter (<=1kb)	16	40610590	40619737	9148	1	ENSDARG00000028017	0	568021	tp53inp1	tumor protein p53 inducible nuclear protein 1	0
chr3	19121455	19122194	740	*	8.22577	8.22577	6	Exon (ENSDART00000134514/ENSDARG00000077226, exon 26 of 34)	3	19096064	19132356	36293	1	ENSDARG00000077226	25391	353295	smarca4a	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4a	25391
chr9	9469850	9470749	900	*	8.23065	8.23065	6	Intron (ENSDART00000143101/ENSDARG00000006292, intron 5 of 16)	9	9463516	9522203	58688	1	ENSDARG00000006292	6334	793563	cfap91	cilia and flagella associated protein 91	6334
chr4	31383309	31384066	758	*	8.31583	8.31584	6	Intron (ENSDART00000163024/ENSDARG00000099444, intron 1 of 1)	4	31362540	31446959	84420	1	ENSDARG00000104064	20769	NA	NA	NA	20769
chr7	52001097	52001620	524	*	8.7192	8.7192	6	Intron (ENSDART00000169463/ENSDARG00000005456, intron 17 of 18)	7	52015742	52059770	44029	2	ENSDARG00000068296	58150	570448	si:dkey-88i8.2	si:dkey-88i8.2	58150
chr20	32002953	32003484	532	*	8.74466	8.74466	6	Promoter (<=1kb)	20	31842936	32003204	160269	2	ENSDARG00000002656	0	556789	stxbp5a	syntaxin binding protein 5a (tomosyn)	0
chr24	26866744	26867235	492	*	8.82129	8.82129	6	Promoter (<=1kb)	24	26862038	26866231	4194	2	ENSDARG00000039430	-513	797201	msl2b	MSL complex subunit 2b	513
chr10	16850279	16850816	538	*	8.83245	8.85465	6	Distal Intergenic	10	16798562	16799858	1297	1	ENSDARG00000105041	51717	NA	NA	NA	51717
chr7	71113660	71114135	476	*	8.86323	8.86323	6	Intron (ENSDART00000112841/ENSDARG00000078829, intron 11 of 11)	7	71096760	71105633	8874	1	ENSDARG00000070168	16900	504078	sod3a	superoxide dismutase 3, extracellular a	16900
chr24	340	761	422	*	8.86954	8.86954	6	Distal Intergenic	24	7337	8666	1330	1	ENSDARG00000108455	-6576	NA	NA	NA	6576
chr20	4437709	4438166	458	*	8.87679	8.87679	6	Distal Intergenic	20	4505888	4513709	7822	1	ENSDARG00000099252	-67722	767791	ipcef1	interaction protein for cytohesin exchange factors 1	67722
chr5	2440297	2440742	446	*	8.88404	8.88404	6	Promoter (<=1kb)	5	2440428	2449011	8584	1	ENSDARG00000103846	0	378848	hspa5	heat shock protein 5	0
chr14	34728024	34728483	460	*	8.88591	8.88591	6	Intron (ENSDART00000172171/ENSDARG00000099849, intron 6 of 15)	14	34673342	34910320	236979	1	ENSDARG00000099849	54682	565310	ebf1a	EBF transcription factor 1a	54682
chr17	53292437	53292916	480	*	8.89658	8.89658	6	Distal Intergenic	17	53294820	53301747	6928	2	ENSDARG00000034063	8831	100334992	unm_sa911	un-named sa911	8831
chr20	45270769	45271208	440	*	8.90423	8.90423	6	5' UTR	20	44892698	45417496	524799	2	ENSDARG00000087688	146288	100537703	klhl29	kelch like family member 29	146288
chr4	28916281	28916708	428	*	8.90719	8.90719	6	Intron (ENSDART00000162069/ENSDARG00000074009, intron 3 of 4)	4	28875251	28901034	25784	2	ENSDARG00000089318	-15247	NA	NA	NA	15247
chr8	1669852	1670291	440	*	8.91353	8.91353	6	Distal Intergenic	8	1603763	1632342	28580	1	ENSDARG00000041515	66089	570938	LOC570938	rasGAP-activating-like protein 1	66089
chr16	19557487	19557920	434	*	8.92272	8.92272	6	Intron (ENSDART00000148294/ENSDARG00000077384, intron 7 of 37)	16	19500703	19567491	66789	2	ENSDARG00000077384	9571	NA	NA	NA	9571
chr8	16483977	16484380	404	*	8.93714	8.93714	6	Exon (ENSDART00000124257/ENSDARG00000078216, exon 24 of 24)	8	16434646	16479445	44800	2	ENSDARG00000074126	-4532	100320357	ttc39a	tetratricopeptide repeat domain 39A	4532
chr4	28742292	28742969	678	*	9.23705	9.26329	6	Promoter (<=1kb)	4	28742674	28742755	82	1	ENSDARG00000087942	0	NA	NA	NA	0
chr2	19799428	19800143	716	*	9.33073	9.33073	6	Distal Intergenic	2	19840864	19841345	482	1	ENSDARG00000100278	-40721	NA	NA	NA	40721
chr3	58622984	58623535	552	*	9.64021	9.64021	6	Distal Intergenic	3	58634869	58635730	862	1	ENSDARG00000097015	-11334	NA	NA	NA	11334
chr18	18181444	18181979	536	*	9.67181	9.67181	6	Intron (ENSDART00000151406/ENSDARG00000096293, intron 2 of 3)	18	18124252	18260632	136381	1	ENSDARG00000096293	57192	NA	NA	NA	57192
chr1	13767743	13768282	540	*	9.70104	9.70104	7	Promoter (<=1kb)	1	13768150	13777507	9358	1	ENSDARG00000003398	0	386772	rbpja	recombination signal binding protein for immunoglobulin kappa J region a	0
chr10	16836337	16836888	552	*	9.70176	9.70176	7	Distal Intergenic	10	16798562	16799858	1297	1	ENSDARG00000105041	37775	NA	NA	NA	37775
chr7	52743298	52743807	510	*	9.7083	9.7083	7	Distal Intergenic	7	52736640	52737547	908	1	ENSDARG00000108432	6658	NA	NA	NA	6658
chr9	212518	213001	484	*	9.73001	9.73001	7	Promoter (<=1kb)	9	212695	212865	171	2	ENSDARG00000101196	0	NA	NA	NA	0
chr10	16847337	16847896	560	*	9.74218	9.74218	7	Distal Intergenic	10	16798562	16799858	1297	1	ENSDARG00000105041	48775	NA	NA	NA	48775
chr2	47827035	47827528	494	*	9.74674	9.74674	7	Promoter (<=1kb)	2	47789877	47827290	37414	2	ENSDARG00000038967	0	324655	cul3a	cullin 3a	0
chr4	40806598	40807159	562	*	9.77572	9.77572	7	Intron (ENSDART00000176816/ENSDARG00000106936, intron 1 of 1)	4	40804174	40804319	146	2	ENSDARG00000081439	-2279	NA	NA	NA	2279
chr5	47436546	47437047	502	*	9.78587	9.78587	7	Distal Intergenic	5	47376470	47419268	42799	2	ENSDARG00000055989	-17278	406680	tmem161b	transmembrane protein 161B	17278
chr17	39991717	39992250	534	*	9.78961	9.78961	7	Distal Intergenic	17	39922768	39939488	16721	2	ENSDARG00000013134	-52229	100331800	prph2la	peripherin 2-like a	52229
chr8	31677115	31677640	526	*	9.79632	9.79632	7	Intron (ENSDART00000141799/ENSDARG00000074170, intron 5 of 6)	8	31636799	31691925	55127	2	ENSDARG00000074170	14285	100319387	fbxo4	F-box protein 4	14285
chr24	40624967	40625448	482	*	9.8562	9.8562	7	Distal Intergenic	24	40607393	40612465	5073	1	ENSDARG00000106473	17574	NA	NA	NA	17574
chr10	36082449	36083006	558	*	9.86404	9.86404	7	Promoter (<=1kb)	10	36082539	36087969	5431	1	ENSDARG00000099175	0	321622	hmgb1a	high mobility group box 1a	0
chr21	41508602	41509113	512	*	9.86698	9.86698	7	Promoter (<=1kb)	21	41452320	41508809	56490	2	ENSDARG00000100499	0	100333151	cpeb4b	cytoplasmic polyadenylation element binding protein 4b	0
chr19	10555629	10556114	486	*	9.86743	9.86743	7	Promoter (<=1kb)	19	10554687	10557099	2413	1	ENSDARG00000088408	942	NA	NA	NA	942
chr14	31716896	31717345	450	*	9.87005	9.87005	7	Exon (ENSDART00000173128/ENSDARG00000100646, exon 6 of 6)	14	31734227	31807887	73661	1	ENSDARG00000099086	-16882	NA	NA	NA	16882
chr25	35994159	35994598	440	*	9.87034	9.87034	7	Intron (ENSDART00000158027/ENSDARG00000031138, intron 2 of 3)	25	36004209	36004327	119	1	ENSDARG00000098120	-9611	NA	NA	NA	9611
chr15	44442101	44442540	440	*	9.88556	9.88556	7	Promoter (<=1kb)	15	44442396	44453240	10845	1	ENSDARG00000018040	0	570586	msantd4	Myb/SANT-like DNA-binding domain containing 4 with coiled-coils	0
chr6	42951485	42951938	454	*	9.88939	9.88939	7	Promoter (<=1kb)	6	42935221	42951648	16428	2	ENSDARG00000025094	0	394164	edem1	ER degradation enhancer, mannosidase alpha-like 1	0
chr21	4816989	4817410	422	*	9.93209	9.93209	7	Exon (ENSDART00000097796/ENSDARG00000077906, exon 2 of 8)	21	4809691	4842598	32908	2	ENSDARG00000077906	25188	572251	rnf165a	ring finger protein 165a	25188
chr24	12239363	12240404	1042	*	10.0494	10.0494	7	Distal Intergenic	24	12151592	12152391	800	1	ENSDARG00000108811	87771	NA	NA	NA	87771
chr17	46980605	46982166	1562	*	10.3167	10.4096	7	Distal Intergenic	17	46964110	46965000	891	2	ENSDARG00000097681	-15605	NA	NA	NA	15605
chr17	29524204	29524797	594	*	10.464	10.464	7	Exon (ENSDART00000086201/ENSDARG00000029482, exon 40 of 72)	17	29620242	29620358	117	2	ENSDARG00000107376	95561	NA	NA	NA	95561
chr10	16851331	16851938	608	*	10.567	10.5831	7	Distal Intergenic	10	16798562	16799858	1297	1	ENSDARG00000105041	52769	NA	NA	NA	52769
chr3	58619918	58620789	872	*	10.6114	10.6114	7	Exon (ENSDART00000156036/ENSDARG00000069839, exon 3 of 3)	3	58610343	58611635	1293	2	ENSDARG00000097271	-8283	NA	NA	NA	8283
chr17	45193998	45194537	540	*	10.6437	10.6437	7	Intron (ENSDART00000103468/ENSDARG00000041864, intron 1 of 20)	17	45191718	45363385	171668	1	ENSDARG00000041864	2280	447832	capn3a	calpain 3a, (p94)	2280
chr11	34879321	34879896	576	*	10.644	10.644	7	Distal Intergenic	11	34900842	34909179	8338	2	ENSDARG00000011262	29283	402900	traip	TRAF-interacting protein	29283
chr10	16842556	16843137	582	*	10.656	10.656	7	Distal Intergenic	10	16798562	16799858	1297	1	ENSDARG00000105041	43994	NA	NA	NA	43994
chr7	61769925	61770444	520	*	10.7501	10.7501	7	Promoter (<=1kb)	7	61770294	61896771	126478	1	ENSDARG00000052091	0	563306	rbpjb	recombination signal binding protein for immunoglobulin kappa J region b	0
chr17	30264117	30264608	492	*	10.769	10.769	7	Distal Intergenic	17	30123136	30188339	65204	2	ENSDARG00000097115	-75778	NA	NA	NA	75778
chr22	22846506	22847013	508	*	10.791	10.791	7	Promoter (<=1kb)	22	22812847	22846713	33867	2	ENSDARG00000108442	0	NA	NA	NA	0
chr7	22446790	22447293	504	*	10.8064	10.8064	7	Promoter (<=1kb)	7	22447094	22489933	42840	1	ENSDARG00000016260	0	393180	fxr2	fragile X mental retardation, autosomal homolog 2	0
chr23	439325	439766	442	*	10.8457	10.8457	7	Promoter (<=1kb)	23	410558	439572	29015	2	ENSDARG00000059202	0	101883842	tspan2b	tetraspanin 2b	0
chr1	58439072	58439535	464	*	10.8831	10.8831	7	Promoter (<=1kb)	1	58415318	58439198	23881	2	ENSDARG00000042561	0	567956	lpar2b	lysophosphatidic acid receptor 2b	0
chr8	3824949	3825392	444	*	10.9147	10.9147	7	Exon (ENSDART00000122454/ENSDARG00000088825, exon 14 of 19)	8	3761292	3833725	72434	1	ENSDARG00000088825	63657	100333880	LOC100333880	citron Rho-interacting kinase-like	63657
chr14	8288032	8288457	426	*	10.921	10.921	7	Promoter (<=1kb)	14	8288253	8310549	22297	1	ENSDARG00000025033	0	436605	stx5a	syntaxin 5A	0
chr20	21491239	21491664	426	*	10.94	10.94	8	Promoter (<=1kb)	20	21491519	21575956	84438	1	ENSDARG00000021389	0	140422	jag2b	jagged canonical Notch ligand 2b	0
chr20	47254882	47255265	384	*	10.958	10.958	8	Exon (ENSDART00000177666/ENSDARG00000106032, exon 3 of 3)	20	47250752	47256725	5974	1	ENSDARG00000106032	4130	NA	NA	NA	4130
chr8	12872656	12873443	788	*	11.1891	11.1891	8	Distal Intergenic	8	12887604	12912683	25080	1	ENSDARG00000043571	-14161	447926	zgc:103670	zgc:103670	14161
chr5	2539885	2540540	656	*	11.427	11.427	8	Distal Intergenic	5	2544815	2582079	37265	1	ENSDARG00000018351	-4275	394142	hpda	4-hydroxyphenylpyruvate dioxygenase a	4275
chr22	18188060	18188785	726	*	11.43	11.43	8	3' UTR	22	18162879	18190696	27818	1	ENSDARG00000093170	25181	558073	mef2b	myocyte enhancer factor 2b	25181
chr20	23539555	23540164	610	*	11.4347	11.4347	8	Promoter (1-2kb)	20	23541634	23545553	3920	1	ENSDARG00000029388	-1470	553466	si:dkey-90m5.4	si:dkey-90m5.4	1470
chr2	58292353	58292938	586	*	11.4601	11.4601	8	Exon (ENSDART00000178353/ENSDARG00000103332, exon 2 of 6)	2	58287013	58315344	28332	1	ENSDARG00000103332	5340	NA	NA	NA	5340
chr21	25811779	25812348	570	*	11.5386	11.5386	8	Distal Intergenic	21	25759270	25765381	6112	2	ENSDARG00000069507	-46398	678636	mettl27	methyltransferase like 27	46398
chr5	71600211	71600818	608	*	11.6139	11.6139	8	3' UTR	5	71599384	71605753	6370	2	ENSDARG00000098583	4935	402930	wbp1	WW domain binding protein 1	4935
chr15	37571998	37572521	524	*	11.7122	11.7122	8	Exon (ENSDART00000148870/ENSDARG00000060697, exon 33 of 37)	15	37534845	37552568	17724	1	ENSDARG00000091650	37153	793825	igflr1	IGF-like family receptor 1	37153
chr6	2294581	2295116	536	*	11.7393	11.7393	8	Promoter (<=1kb)	6	2170329	2294610	124282	2	ENSDARG00000101131	0	570960	pbx1b	pre-B-cell leukemia homeobox 1b	0
chr4	50061477	50062008	532	*	11.7482	11.7482	8	Distal Intergenic	4	50047077	50047551	475	1	ENSDARG00000106918	14400	NA	NA	NA	14400
chr12	929397	929856	460	*	11.8284	11.8284	8	Exon (ENSDART00000128188/ENSDARG00000089888, exon 14 of 15)	12	862995	926683	63689	2	ENSDARG00000078142	-2714	100333761	spag9b	sperm associated antigen 9b	2714
chr3	38888884	38889335	452	*	11.8838	11.8838	8	Distal Intergenic	3	38908731	38910852	2122	1	ENSDARG00000106948	-19396	NA	NA	NA	19396
chr18	618183	618602	420	*	11.9449	11.9449	8	Promoter (<=1kb)	18	618400	721582	103183	1	ENSDARG00000099843	0	619412	nedd4a	NEDD4 E3 ubiquitin protein ligase a	0
chr7	64181689	64182350	662	*	12.2305	12.2384	8	Distal Intergenic	7	63961241	64173170	211930	2	ENSDARG00000100518	-8519	559690	arap2	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2	8519
chr15	7288184	7288821	638	*	12.3218	12.3218	8	Distal Intergenic	15	7303457	7340783	37327	2	ENSDARG00000100227	51962	406380	slc7a1b	solute carrier family 7 member 1b	51962
chr22	24500176	24500749	574	*	12.5181	12.5181	8	Distal Intergenic	22	24532323	24564021	31699	1	ENSDARG00000099757	-31574	567031	wdr47b	WD repeat domain 47b	31574
chr23	18776396	18776953	558	*	12.5369	12.5369	8	3' UTR	23	18776173	18781225	5053	2	ENSDARG00000019503	4272	449987	zgc:103759	zgc:103759	4272
chr17	23192895	23193428	534	*	12.6361	12.6361	8	Exon (ENSDART00000156411/ENSDARG00000078391, exon 8 of 8)	17	23192001	23201529	9529	2	ENSDARG00000078391	8101	559900	fam98a	family with sequence similarity 98 member A	8101
chr5	66855830	66856351	522	*	12.6366	12.6366	8	3' UTR	5	66795750	66820910	25161	2	ENSDARG00000042520	-34920	553498	si:dkey-251i10.3	si:dkey-251i10.3	34920
chr13	40311262	40311845	584	*	12.6394	12.6394	8	Promoter (<=1kb)	13	40311660	40331103	19444	1	ENSDARG00000039093	0	406330	got1	glutamic-oxaloacetic transaminase 1, soluble	0
chr21	135771	136276	506	*	12.6954	12.6954	8	Promoter (<=1kb)	21	136927	139374	2448	1	ENSDARG00000102404	-651	NA	NA	NA	651
chr12	38632741	38633210	470	*	12.7178	12.7178	8	Promoter (<=1kb)	12	38633103	38681547	48445	1	ENSDARG00000074041	0	100151075	abca5	ATP-binding cassette, sub-family A (ABC1), member 5	0
chr22	32273935	32274442	508	*	12.7429	12.7429	8	Promoter (<=1kb)	22	32274258	32280927	6670	1	ENSDARG00000063177	0	767691	manf	mesencephalic astrocyte-derived neurotrophic factor	0
chr12	48429580	48430065	486	*	12.7762	12.7762	8	Distal Intergenic	12	48407393	48421350	13958	1	ENSDARG00000033662	22187	386661	scd	stearoyl-CoA desaturase (delta-9-desaturase)	22187
chr23	6861269	6861724	456	*	12.7776	12.7776	8	Promoter (<=1kb)	23	6861559	6907273	45715	1	ENSDARG00000071235	0	100150452	si:ch211-117c9.5	si:ch211-117c9.5	0
chr22	3279632	3280171	540	*	12.796	12.796	8	Promoter (<=1kb)	22	3244160	3279832	35673	2	ENSDARG00000103522	0	327483	si:zfos-943e10.1	si:zfos-943e10.1	0
chr11	38644499	38644946	448	*	12.874	12.874	8	Exon (ENSDART00000034526/ENSDARG00000079459, exon 5 of 12)	11	38645237	38647369	2133	2	ENSDARG00000093703	2423	NA	NA	NA	2423
chr17	2058956	2059591	636	*	12.9519	12.9519	8	Exon (ENSDART00000103775/ENSDARG00000027564, exon 5 of 7)	17	1986269	2066318	80050	1	ENSDARG00000027564	72687	100536197	LOC100536197	serine/threonine-protein kinase PAK 6	72687
chr4	31381558	31382397	840	*	12.991	12.991	8	Intron (ENSDART00000163024/ENSDARG00000099444, intron 1 of 1)	4	31362540	31446959	84420	1	ENSDARG00000104064	19018	NA	NA	NA	19018
chr16	15764916	15766107	1192	*	13.0459	13.0459	8	Distal Intergenic	16	15818084	15819024	941	2	ENSDARG00000102085	52917	NA	NA	NA	52917
chr5	47141497	47142424	928	*	13.2403	13.2403	8	Distal Intergenic	5	47127220	47127342	123	2	ENSDARG00000098516	-14155	NA	NA	NA	14155
