seqnames	start	end	width	strand	tvalue	score	numOfTSS	overlapTSS	group	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENTREZID	SYMBOL	GENENAME	absDistToTSS
chr6	42604739	42605168	430	*	5.95615	5.95615	2	Promoter (1-2kb)	6	42606705	42613298	6594	1	ENSDARG00000097524	-1537	NA	NA	NA	1537
chr4	67929849	67930246	398	*	5.95625	5.95625	2	Promoter (<=1kb)	4	67929828	67929991	164	2	ENSDARG00000098548	0	NA	NA	NA	0
chr17	19329311	19329708	398	*	5.9563	5.9563	2	Distal Intergenic	17	19323179	19325685	2507	2	ENSDARG00000059073	-3626	30212	gsc	goosecoid	3626
chr5	20560641	20561060	420	*	5.9568	5.9568	2	Promoter (<=1kb)	5	20555659	20561294	5636	2	ENSDARG00000094417	234	NA	NA	NA	234
chr9	3457876	3458277	402	*	5.95717	5.95717	2	Promoter (<=1kb)	9	3458133	3514959	56827	1	ENSDARG00000042282	0	503893	itga6a	integrin, alpha 6a	0
chr5	4507523	4507964	442	*	5.95726	5.95726	2	Promoter (<=1kb)	5	4497505	4507679	10175	2	ENSDARG00000045983	0	557590	zbtb43	zinc finger and BTB domain containing 43	0
chr7	29355218	29355641	424	*	5.95738	5.95738	2	Promoter (<=1kb)	7	29267478	29354359	86882	2	ENSDARG00000001910	-859	554722	rorab	RAR-related orphan receptor A, paralog b	859
chr10	38241798	38242213	416	*	5.95739	5.95739	2	Exon (ENSDART00000166108/ENSDARG00000012314, exon 20 of 26)	10	38092708	38223975	131268	2	ENSDARG00000107804	-17823	NA	NA	NA	17823
chr8	455807	456210	404	*	5.95793	5.95793	2	Promoter (<=1kb)	8	456095	463089	6995	1	ENSDARG00000035699	0	406652	srp19	signal recognition particle 19	0
chr20	39599814	39600255	442	*	5.95821	5.95821	2	Distal Intergenic	20	39590232	39595285	5054	2	ENSDARG00000096698	-4529	NA	NA	NA	4529
chr12	12320286	12320685	400	*	5.95836	5.95836	2	Intron (ENSDART00000152431/ENSDARG00000044161, intron 2 of 16)	12	12296913	12297028	116	2	ENSDARG00000106234	-23258	NA	NA	NA	23258
chr3	39061477	39061902	426	*	5.95848	5.95848	2	Intron (ENSDART00000171195/ENSDARG00000089377, intron 4 of 5)	3	39057396	39066856	9461	2	ENSDARG00000089377	4954	100334411	si:ch211-232p21.6	si:ch211-232p21.6	4954
chr4	35673539	35673948	410	*	5.95903	5.95903	2	Promoter (<=1kb)	4	35674278	35681323	7046	1	ENSDARG00000106807	-330	NA	NA	NA	330
chr1	8695039	8695484	446	*	5.9594	5.9594	2	Distal Intergenic	1	8605992	8610004	4013	1	ENSDARG00000037760	89047	553947	uncx4.1	Unc4.1 homeobox (C. elegans)	89047
chr2	2109046	2109439	394	*	5.9596	5.9596	2	Promoter (<=1kb)	2	1946674	2109107	162434	2	ENSDARG00000020957	0	30629	pth1r	parathyroid hormone 1 receptor	0
chr10	30976393	30976830	438	*	5.95975	5.95975	2	Distal Intergenic	10	30731486	30899161	167676	2	ENSDARG00000013005	-77232	449538	opcml	opioid binding protein/cell adhesion molecule-like	77232
chr5	35815181	35815634	454	*	5.96026	5.96026	2	Promoter (<=1kb)	5	35815825	35822009	6185	1	ENSDARG00000060152	-191	791161	fam155b	family with sequence similarity 155 member B	191
chr19	43956540	43956959	420	*	5.96029	5.96029	2	Promoter (<=1kb)	19	43951868	43956655	4788	2	ENSDARG00000094860	0	796164	gpr186	G protein-coupled receptor 186	0
chr10	25754935	25755360	426	*	5.96033	5.96033	2	Promoter (<=1kb)	10	25738428	25755240	16813	2	ENSDARG00000077093	0	567501	scaf4a	SR-related CTD-associated factor 4a	0
chr5	979056	979431	376	*	5.96036	5.96036	2	Promoter (<=1kb)	5	929679	978411	48733	2	ENSDARG00000103525	-645	567114	ythdc2	YTH domain containing 2	645
chr5	40131766	40132203	438	*	5.9605	5.9605	2	Promoter (1-2kb)	5	40128460	40133892	5433	2	ENSDARG00000004023	1689	30147	isl1a	ISL LIM homeobox 1a	1689
chr11	16615852	16616253	402	*	5.96081	5.96081	2	Intron (ENSDART00000122222/ENSDARG00000044914, intron 10 of 10)	11	16534583	16540529	5947	2	ENSDARG00000099436	-75323	NA	NA	NA	75323
chr15	14287383	14287782	400	*	5.961	5.961	2	Distal Intergenic	15	14197044	14276820	79777	2	ENSDARG00000098171	-10563	323315	zgc:162193	zgc:162193	10563
chr4	59901344	59901745	402	*	5.96157	5.96157	2	Intron (ENSDART00000158853/ENSDARG00000098094, intron 1 of 1)	4	59889283	60020041	130759	1	ENSDARG00000098094	12061	NA	NA	NA	12061
chr2	19780941	19781340	400	*	5.96166	5.96166	2	Distal Intergenic	2	19840864	19841345	482	1	ENSDARG00000100278	-59524	NA	NA	NA	59524
chr4	22522740	22523163	424	*	5.96188	5.96188	2	Distal Intergenic	4	22515383	22516319	937	2	ENSDARG00000095571	-6421	NA	NA	NA	6421
chr23	45720941	45721350	410	*	5.96275	5.96275	2	Promoter (<=1kb)	23	45721160	45727562	6403	1	ENSDARG00000023062	0	403033	ccn1	cellular communication network factor 1	0
chr3	4802398	4802793	396	*	5.96283	5.96283	2	Distal Intergenic	3	4845352	4850386	5035	2	ENSDARG00000073901	47593	NA	NA	NA	47593
chr12	25341045	25341460	416	*	5.96313	5.96313	2	Promoter (<=1kb)	12	25341266	25393949	52684	1	ENSDARG00000011496	0	100003481	ppm1bb	protein phosphatase, Mg2+/Mn2+ dependent, 1Bb	0
chr3	19582541	19582978	438	*	5.96407	5.96407	2	Promoter (<=1kb)	3	19582121	19666529	84409	1	ENSDARG00000078135	420	100004793	mrc2	mannose receptor, C type 2	420
chr24	37160564	37160981	418	*	5.96461	5.96461	2	Exon (ENSDART00000087438/ENSDARG00000061372, exon 12 of 17)	24	37149625	37178225	28601	2	ENSDARG00000061372	17244	768247	cog7	component of oligomeric golgi complex 7	17244
chr11	42758711	42759100	390	*	5.96524	5.96524	2	Distal Intergenic	11	42802005	42802128	124	1	ENSDARG00000084808	-42905	NA	NA	NA	42905
chr4	56628885	56629284	400	*	5.96528	5.96528	2	Promoter (<=1kb)	4	56629223	56637027	7805	1	ENSDARG00000098536	0	NA	NA	NA	0
chr12	47097826	47098211	386	*	5.96553	5.96553	2	Promoter (<=1kb)	12	47098017	47126449	28433	1	ENSDARG00000060257	0	334230	zranb1a	zinc finger, RAN-binding domain containing 1a	0
chr20	20414267	20414654	388	*	5.96576	5.96576	2	Promoter (1-2kb)	20	20375328	20413116	37789	2	ENSDARG00000079369	-1151	556439	sgpp1a	sphingosine-1-phosphate phosphatase 1a	1151
chr9	17415746	17416137	392	*	5.96594	5.96594	2	Promoter (<=1kb)	9	17416229	17418169	1941	1	ENSDARG00000078001	-92	794299	kbtbd7	kelch repeat and BTB (POZ) domain containing 7	92
chr7	6310033	6310462	430	*	5.96642	5.96642	2	Promoter (<=1kb)	7	6309627	6310355	729	2	ENSDARG00000098595	0	100151041	si:ch1073-159d7.11	si:ch1073-159d7.11	0
chr11	23737301	23737684	384	*	5.96681	5.96681	2	Exon (ENSDART00000000486/ENSDARG00000000472, exon 15 of 19)	11	23755508	23761368	5861	1	ENSDARG00000100635	-17824	406323	chia.1	chitinase, acidic.1	17824
chr5	63716231	63716640	410	*	5.96689	5.96689	2	Promoter (<=1kb)	5	63716290	63724894	8605	1	ENSDARG00000009950	0	793036	edf1	endothelial differentiation-related factor 1	0
chr23	77465	77894	430	*	5.96704	5.96704	2	Distal Intergenic	23	12160	39680	27521	2	ENSDARG00000105179	-37785	NA	NA	NA	37785
chr13	33378050	33378435	386	*	5.96717	5.96717	2	Promoter (<=1kb)	13	33378333	33447067	68735	1	ENSDARG00000014246	0	566455	jag2a	jagged canonical Notch ligand 2a	0
chr9	2472540	2472943	404	*	5.968	5.968	2	Promoter (<=1kb)	9	2472649	2505223	32575	1	ENSDARG00000090804	0	100535239	gpr155a	G protein-coupled receptor 155a	0
chr22	10683801	10684202	402	*	5.96887	5.96887	2	Promoter (<=1kb)	22	10684031	10705566	21536	1	ENSDARG00000043055	0	406848	mfsd14a1	major facilitator superfamily domain containing 14A 1	0
chr16	15767816	15768227	412	*	5.96904	5.96904	2	Distal Intergenic	16	15818084	15819024	941	2	ENSDARG00000102085	50797	NA	NA	NA	50797
chr3	54594293	54594706	414	*	5.96946	5.96946	2	Promoter (<=1kb)	3	54594485	54620244	25760	1	ENSDARG00000004796	0	553327	mgrn1b	mahogunin, ring finger 1b	0
chr4	40839643	40840038	396	*	5.96949	5.96949	2	Promoter (<=1kb)	4	40639602	40839767	200166	2	ENSDARG00000106936	0	NA	NA	NA	0
chr6	12268785	12269172	388	*	5.96972	5.96972	2	5' UTR	6	12247741	12316624	68884	1	ENSDARG00000023878	21044	406786	stk24b	serine/threonine kinase 24b (STE20 homolog, yeast)	21044
chr18	19017138	19017519	382	*	5.97031	5.97031	2	Promoter (<=1kb)	18	19016997	19050894	33898	1	ENSDARG00000041431	141	558299	slc24a1	solute carrier family 24 member 1	141
chr14	35159718	35160103	386	*	5.97089	5.97089	2	Exon (ENSDART00000133658/ENSDARG00000060199, exon 3 of 4)	14	35159364	35165223	5860	2	ENSDARG00000060199	5120	768187	mrpl18	mitochondrial ribosomal protein L18	5120
chr20	24438448	24438855	408	*	5.97096	5.97096	2	Distal Intergenic	20	24466857	24474843	7987	1	ENSDARG00000096758	-28002	NA	NA	NA	28002
chr9	33116776	33117177	402	*	5.97116	5.97116	2	Distal Intergenic	9	33119882	33130870	10989	1	ENSDARG00000069383	-2705	568123	cnga4	cyclic nucleotide gated channel subunit alpha 4	2705
chr2	28463689	28464086	398	*	5.97187	5.97187	2	Intron (ENSDART00000013638/ENSDARG00000014522, intron 1 of 12)	2	28391489	28542893	151405	2	ENSDARG00000014522	78807	541393	cdh6	cadherin 6	78807
chr4	37209258	37209637	380	*	5.97225	5.97225	2	Distal Intergenic	4	37161731	37168614	6884	1	ENSDARG00000103405	47527	NA	NA	NA	47527
chr21	10962143	10962538	396	*	5.97228	5.97228	2	Promoter (<=1kb)	21	10795299	10962294	166996	2	ENSDARG00000060006	0	559634	nedd4l	NEDD4 like E3 ubiquitin protein ligase	0
chr11	15162405	15162798	394	*	5.97271	5.97271	2	Promoter (<=1kb)	11	15090672	15162571	71900	2	ENSDARG00000009724	0	335985	rpn2	ribophorin II	0
chr13	40698197	40698564	368	*	5.97431	5.97431	2	Intron (ENSDART00000016960/ENSDARG00000020656, intron 2 of 18)	13	40689122	40833599	144478	1	ENSDARG00000020656	9075	394005	prkg1a	protein kinase cGMP-dependent 1a	9075
chr3	12087359	12087768	410	*	5.97458	5.97458	2	Promoter (<=1kb)	3	12036938	12087865	50928	2	ENSDARG00000058508	97	564542	cfap70	cilia and flagella associated protein 70	97
chr3	24343578	24343967	390	*	5.97458	5.97458	2	Distal Intergenic	3	24352451	24371248	18798	1	ENSDARG00000040430	-8484	NA	NA	NA	8484
chr12	23250157	23250544	388	*	5.97468	5.97468	2	Promoter (<=1kb)	12	23250323	23481699	231377	1	ENSDARG00000012577	0	323904	waca	WW domain containing adaptor with coiled-coil a	0
chr22	562155	562532	378	*	5.97483	5.97483	2	Promoter (<=1kb)	22	554086	562293	8208	2	ENSDARG00000046007	0	560064	tmcc2	transmembrane and coiled-coil domain family 2	0
chr5	54169236	54169639	404	*	5.97486	5.97486	2	Promoter (<=1kb)	5	54143141	54169403	26263	2	ENSDARG00000038524	0	557176	pik3r1	phosphoinositide-3-kinase, regulatory subunit 1 (alpha)	0
chr16	23468107	23468504	398	*	5.97489	5.97489	2	Promoter (<=1kb)	16	23468284	23473587	5304	1	ENSDARG00000070386	0	751643	krtcap2	keratinocyte associated protein 2	0
chr16	16433138	16433517	380	*	5.97514	5.97514	2	Promoter (<=1kb)	16	16410051	16433050	23000	2	ENSDARG00000057143	-88	572204	nradd	neurotrophin receptor associated death domain	88
chr22	6348936	6349337	402	*	5.97586	5.97586	2	Distal Intergenic	22	6352438	6354229	1792	1	ENSDARG00000095401	-3101	NA	NA	NA	3101
chr25	10671832	10672235	404	*	5.97614	5.97614	2	Promoter (<=1kb)	25	10546357	10672087	125731	2	ENSDARG00000006921	0	568518	lrp5	low density lipoprotein receptor-related protein 5	0
chr3	52699520	52699925	406	*	5.97624	5.97624	2	Promoter (<=1kb)	3	52699659	52725759	26101	1	ENSDARG00000089922	0	100002916	dsn1	DSN1 homolog, MIS12 kinetochore complex component	0
chr2	49025296	49025703	408	*	5.97696	5.97696	2	Distal Intergenic	2	49012543	49012672	130	2	ENSDARG00000084045	-12624	NA	NA	NA	12624
chr3	10182548	10182941	394	*	5.97752	5.97752	2	Promoter (<=1kb)	3	10182781	10195448	12668	1	ENSDARG00000044938	0	327291	cbx2	chromobox homolog 2 (Drosophila Pc class)	0
chr1	26088675	26089058	384	*	5.97771	5.97771	2	Promoter (<=1kb)	1	26047004	26088859	41856	2	ENSDARG00000023600	0	394091	sh3gl2a	SH3 domain containing GRB2 like 2a, endophilin A1	0
chr5	42615417	42615818	402	*	5.97774	5.97774	2	Promoter (<=1kb)	5	42615992	42616107	116	2	ENSDARG00000086062	289	NA	NA	NA	289
chr19	48110684	48111066	383	*	5.97795	5.97795	2	Exon (ENSDART00000158650/ENSDARG00000100854, exon 8 of 16)	19	48104150	48186562	82413	1	ENSDARG00000100854	6534	100535764	ago4	argonaute RISC component 4	6534
chr14	46979870	46980263	394	*	5.97832	5.97832	2	Promoter (<=1kb)	14	46802162	46980420	178259	2	ENSDARG00000029609	157	447834	macrod1	mono-ADP ribosylhydrolase 1	157
chr8	47688282	47688661	380	*	5.97869	5.97869	2	Promoter (<=1kb)	8	47688216	47733073	44858	1	ENSDARG00000052606	66	768170	dpp9	dipeptidyl-peptidase 9	66
chr20	25063853	25064226	374	*	5.97917	5.97917	2	Promoter (<=1kb)	20	24918743	25064002	145260	2	ENSDARG00000004635	0	562195	epha7	eph receptor A7	0
chr18	785062	785449	388	*	5.97949	5.97949	2	Intron (ENSDART00000162513/ENSDARG00000103826, intron 20 of 22)	18	770412	782639	12228	2	ENSDARG00000105140	-2423	NA	NA	NA	2423
chr25	35269419	35269780	362	*	5.98009	5.98009	2	Promoter (<=1kb)	25	35269605	35369467	99863	1	ENSDARG00000025189	0	100332028	cpne8	copine VIII	0
chr6	39535698	39536089	392	*	5.98056	5.98056	2	Promoter (<=1kb)	6	39536017	39540467	4451	1	ENSDARG00000101879	0	NA	NA	NA	0
chr16	2327590	2327969	380	*	5.98158	5.98158	2	Promoter (<=1kb)	16	2327820	2342740	14921	1	ENSDARG00000101602	0	436911	preb	prolactin regulatory element binding	0
chr6	6209510	6209895	386	*	5.98158	5.98158	2	Intron (ENSDART00000175823/ENSDARG00000107788, intron 1 of 1)	6	6193573	6216065	22493	2	ENSDARG00000107788	6170	NA	NA	NA	6170
chr23	37564514	37564899	386	*	5.98161	5.98161	2	3' UTR	23	37550426	37551256	831	1	ENSDARG00000106409	14088	NA	NA	NA	14088
chr16	46983792	46984175	384	*	5.98237	5.98237	2	Intron (ENSDART00000153619/ENSDARG00000090496, intron 1 of 7)	16	47045635	47045751	117	1	ENSDARG00000108944	-61460	NA	NA	NA	61460
chr7	42726677	42727044	368	*	5.98481	5.98481	2	Distal Intergenic	7	42599761	42603898	4138	1	ENSDARG00000099710	126916	NA	NA	NA	126916
chr11	17430721	17431104	384	*	5.98483	5.98483	2	Distal Intergenic	11	17307317	17378997	71681	1	ENSDARG00000088837	123404	NA	NA	NA	123404
chr15	40340819	40341178	360	*	5.98529	5.98529	2	Promoter (<=1kb)	15	40341024	40365152	24129	1	ENSDARG00000043446	0	335521	efhd1	EF-hand domain family, member D1	0
chr23	38228157	38228516	360	*	5.98549	5.98549	2	Promoter (<=1kb)	23	38228278	38251320	23043	1	ENSDARG00000026296	0	553736	zgc:112994	zgc:112994	0
chr6	8345220	8345591	372	*	5.98655	5.98655	2	Promoter (<=1kb)	6	8264326	8345319	80994	2	ENSDARG00000009782	0	554168	myh11a	myosin, heavy chain 11a, smooth muscle	0
chr18	2700338	2700713	376	*	5.98661	5.98661	2	Promoter (<=1kb)	18	2635147	2700491	65345	2	ENSDARG00000099724	0	404605	relt	RELT TNF receptor	0
chr4	14625794	14626159	366	*	5.98724	5.98724	2	Promoter (<=1kb)	4	14483080	14625726	142647	2	ENSDARG00000094799	-68	NA	NA	NA	68
chr9	21387806	21388175	370	*	5.9876	5.9876	2	Intron (ENSDART00000061321/ENSDARG00000069926, intron 2 of 2)	9	21383576	21389595	6020	1	ENSDARG00000069926	4230	553532	hsd3b1	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1	4230
chr5	35729353	35729712	360	*	5.98814	5.98814	2	Promoter (<=1kb)	5	35670863	35728535	57673	2	ENSDARG00000007723	-818	114377	efnb1	ephrin-B1	818
chr5	21384346	21384701	356	*	5.9882	5.9882	2	5' UTR	5	21386710	21428391	41682	1	ENSDARG00000076998	-2009	NA	NA	NA	2009
chr13	38789553	38789912	360	*	5.98823	5.98823	2	Distal Intergenic	13	38727247	38727362	116	2	ENSDARG00000106025	-62191	NA	NA	NA	62191
chr15	2693181	2693546	366	*	5.98853	5.98853	2	Promoter (<=1kb)	15	2691994	2693936	1943	2	ENSDARG00000069888	390	81580	cldna	claudin a	390
chr13	34996021	34996392	372	*	5.98924	5.98924	2	Distal Intergenic	13	34912707	34926657	13951	2	ENSDARG00000087517	-69364	562593	btbd3b	BTB (POZ) domain containing 3b	69364
chr5	40961270	40961631	362	*	5.98953	5.98953	2	Promoter (<=1kb)	5	40942283	40960721	18439	2	ENSDARG00000052881	-549	569466	dnajb5	DnaJ heat shock protein family (Hsp40) member B5	549
chr2	19787026	19787371	346	*	5.98959	5.98959	2	Distal Intergenic	2	19840864	19841345	482	1	ENSDARG00000100278	-53493	NA	NA	NA	53493
chr6	18543553	18543892	340	*	5.9923	5.9923	2	Intron (ENSDART00000156169/ENSDARG00000089054, intron 1 of 2)	6	18523000	18566699	43700	1	ENSDARG00000089054	20553	NA	NA	NA	20553
chr12	13927272	13927611	340	*	5.99306	5.99306	2	Promoter (<=1kb)	12	13922965	13927881	4917	2	ENSDARG00000045130	270	327313	klhl11	kelch-like family member 11	270
chr22	25096118	25096467	350	*	5.99473	5.99473	2	Intron (ENSDART00000177284/ENSDARG00000041703, intron 24 of 25)	22	25108727	25109248	522	1	ENSDARG00000094712	-12260	108181182	LOC108181182	uncharacterized LOC108181182	12260
chr16	38996017	38996334	318	*	5.99946	5.99946	2	Distal Intergenic	16	38998871	38999870	1000	2	ENSDARG00000106516	3536	NA	NA	NA	3536
chr18	13479096	13479591	496	*	5.90655	6.01585	2	Distal Intergenic	18	13508590	13509710	1121	2	ENSDARG00000091938	30119	NA	NA	NA	30119
chr19	20026278	20026747	470	*	5.89497	6.04794	2	Promoter (<=1kb)	19	19978260	20026448	48189	2	ENSDARG00000098288	0	561219	tax1bp1a	Tax1 (human T-cell leukemia virus type I) binding protein 1a	0
chr22	10005320	10005931	612	*	5.69683	6.07994	2	Promoter (<=1kb)	22	9998189	10005581	7393	2	ENSDARG00000086839	0	NA	NA	NA	0
chr16	15776676	15777153	478	*	5.91048	6.09766	2	Distal Intergenic	16	15818084	15819024	941	2	ENSDARG00000102085	41871	NA	NA	NA	41871
chr5	42592857	42593720	864	*	6.09774	6.09774	2	Promoter (<=1kb)	5	42592757	42592872	116	2	ENSDARG00000089337	0	NA	NA	NA	0
chr17	49937330	49937759	430	*	5.95608	6.13044	2	Intron (ENSDART00000075195/ENSDARG00000077712, intron 2 of 5)	17	49914025	49931634	17610	2	ENSDARG00000078419	-5696	101884302	LOC101884302	filamin-A-interacting protein 1-like	5696
chr1	50513436	50514061	626	*	6.41445	6.41445	2	Promoter (<=1kb)	1	50461185	50513861	52677	2	ENSDARG00000030289	0	140421	jag1a	jagged canonical Notch ligand 1a	0
chr2	37891442	37892123	682	*	6.55738	6.55738	2	Promoter (<=1kb)	2	37884423	37892190	7768	2	ENSDARG00000023303	67	406256	zgc:66427	zgc:66427	67
chr1	50278368	50279007	640	*	6.55991	6.56264	2	Promoter (<=1kb)	1	50277467	50286158	8692	1	ENSDARG00000030703	901	30462	otx2a	orthodenticle homeobox 2a	901
chr6	19794619	19795288	670	*	6.5647	6.5647	2	Promoter (<=1kb)	6	19735474	19794919	59446	2	ENSDARG00000078576	0	570278	setd5	SET domain containing 5	0
chr6	52644799	52645428	630	*	6.57336	6.57336	2	Exon (ENSDART00000015051/ENSDARG00000002760, exon 1 of 2)	6	52638979	52663495	24517	2	ENSDARG00000002760	18067	100334210	gdf5	growth differentiation factor 5	18067
chr21	29190687	29191344	658	*	6.57618	6.57618	2	Promoter (<=1kb)	21	29190529	29211247	20719	1	ENSDARG00000011317	158	100149100	adra1ba	adrenoceptor alpha 1Ba	158
chr7	8761777	8762380	604	*	6.58308	6.58308	2	Promoter (<=1kb)	7	8762414	8800344	37931	1	ENSDARG00000012446	-34	552926	helz2c	helicase with zinc finger 2c	34
chr7	9213778	9214377	600	*	6.62504	6.62504	2	Intron (ENSDART00000104536/ENSDARG00000079027, intron 2 of 2)	7	9098151	9098267	117	2	ENSDARG00000106774	-115511	NA	NA	NA	115511
chr21	2211456	2212035	580	*	6.62738	6.62738	2	Promoter (<=1kb)	21	2207733	2212453	4721	2	ENSDARG00000099009	418	NA	NA	NA	418
chr1	30941446	30942075	630	*	6.63259	6.63259	2	Promoter (<=1kb)	1	30941729	30967387	25659	1	ENSDARG00000029751	0	553658	wbp1lb	WW domain binding protein 1-like b	0
chr16	10885421	10886014	594	*	6.64033	6.64033	2	Promoter (<=1kb)	16	10885786	10930007	44222	1	ENSDARG00000104139	0	64611	atp1a3b	ATPase Na+/K+ transporting subunit alpha 3b	0
chr4	4544751	4545366	616	*	6.64608	6.64608	2	Intron (ENSDART00000082070/ENSDARG00000059064, intron 2 of 5)	4	4517335	4526276	8942	2	ENSDARG00000039356	-18475	570908	zgc:194209	zgc:194209	18475
chr25	34684233	34684836	604	*	6.6524	6.6524	2	Promoter (<=1kb)	25	34684597	34739284	54688	1	ENSDARG00000015731	0	100534737	ano5a	anoctamin 5a	0
chr20	33528231	33528780	550	*	6.65897	6.65897	2	Intron (ENSDART00000135927/ENSDARG00000095565, intron 1 of 2)	20	33467335	33560082	92748	2	ENSDARG00000095565	31302	NA	NA	NA	31302
chr21	10011490	10012077	588	*	6.66563	6.66563	2	Distal Intergenic	21	10067668	10079880	12213	2	ENSDARG00000106345	67803	NA	NA	NA	67803
chr20	26294277	26294900	624	*	6.6726	6.6726	2	Promoter (<=1kb)	20	26295636	26295751	116	2	ENSDARG00000108590	851	NA	NA	NA	851
chr19	42758580	42759139	560	*	6.67586	6.67586	2	Promoter (<=1kb)	19	42758986	42772378	13393	1	ENSDARG00000054804	0	406562	anp32e	acidic (leucine-rich) nuclear phosphoprotein 32 family, member E	0
chr23	27896152	27896727	576	*	6.67659	6.67659	2	Promoter (<=1kb)	23	27873978	27896379	22402	2	ENSDARG00000018968	0	30183	acvr1ba	activin A receptor type 1Ba	0
chr13	9030810	9031425	616	*	6.67732	6.67732	2	Intron (ENSDART00000083362/ENSDARG00000057890, intron 3 of 17)	13	9007896	9036512	28617	2	ENSDARG00000057890	5087	560112	si:dkey-33c12.4	si:dkey-33c12.4	5087
chr11	19618596	19619163	568	*	6.6885	6.6885	2	Promoter (<=1kb)	11	19618375	19877812	259438	1	ENSDARG00000043661	221	100333933	cadpsa	Ca2+-dependent activator protein for secretion a	221
chr23	9153299	9153878	580	*	6.70964	6.70964	2	Promoter (<=1kb)	23	9153221	9202678	49458	1	ENSDARG00000017154	78	564291	cables2b	Cdk5 and Abl enzyme substrate 2b	78
chr6	30112635	30113270	636	*	6.71277	6.71277	2	Exon (ENSDART00000088403/ENSDARG00000075159, exon 12 of 16)	6	30123189	30131993	8805	1	ENSDARG00000017708	-9919	334130	lrrc40	leucine rich repeat containing 40	9919
chr8	41525328	41525861	534	*	6.71961	6.71961	2	Promoter (<=1kb)	8	41525635	41602572	76938	1	ENSDARG00000078536	0	560805	si:ch211-158d24.2	si:ch211-158d24.2	0
chr17	3885869	3886438	570	*	6.72776	6.72776	2	Exon (ENSDART00000151849/ENSDARG00000024160, exon 2 of 8)	17	3879456	3912544	33089	1	ENSDARG00000024160	6413	402827	hao1	hydroxyacid oxidase (glycolate oxidase) 1	6413
chr22	26270346	26270929	584	*	6.72798	6.72798	2	Promoter (<=1kb)	22	26257721	26269652	11932	2	ENSDARG00000024124	-694	550448	sde2	SDE2 telomere maintenance homolog (S. pombe)	694
chr6	1692945	1693478	534	*	6.73253	6.73253	2	Distal Intergenic	6	1695836	1741322	45487	2	ENSDARG00000012823	47844	569107	dlgap4b	discs, large (Drosophila) homolog-associated protein 4b	47844
chr12	34630838	34631583	746	*	6.64084	6.73892	2	Promoter (<=1kb)	12	34631199	34632375	1177	1	ENSDARG00000100121	0	NA	NA	NA	0
chr18	604654	605247	594	*	6.73892	6.73892	2	Promoter (<=1kb)	18	549045	605388	56344	2	ENSDARG00000103607	141	566046	wtip	WT1 interacting protein	141
chr24	24777625	24778114	490	*	6.74023	6.74023	2	Promoter (<=1kb)	24	24777896	24794167	16272	1	ENSDARG00000058162	0	100001552	pcyt1ba	phosphate cytidylyltransferase 1B, choline a	0
chr9	52406642	52407263	622	*	6.74083	6.74083	2	Exon (ENSDART00000097149/ENSDARG00000082979, exon 33 of 43)	9	52367104	52419620	52517	1	ENSDARG00000082979	39538	NA	NA	NA	39538
chr17	22515368	22516001	634	*	6.74219	6.74219	2	Intron (ENSDART00000089916/ENSDARG00000062289, intron 2 of 5)	17	22510984	22522374	11391	1	ENSDARG00000062289	4384	566761	edaradd	EDAR-associated death domain	4384
chr19	35841596	35842115	520	*	6.74729	6.74729	2	Promoter (<=1kb)	19	35831548	35841818	10271	2	ENSDARG00000005926	0	321793	ak2	adenylate kinase 2	0
chr5	28182833	28183362	530	*	6.75012	6.75012	2	Exon (ENSDART00000114473/ENSDARG00000075123, exon 6 of 11)	5	28170120	28189947	19828	1	ENSDARG00000075123	12713	100037363	trafd1	TRAF-type zinc finger domain containing 1	12713
chr16	28448827	28449420	594	*	6.75019	6.75019	2	Promoter (<=1kb)	16	28449135	28579410	130276	1	ENSDARG00000078717	0	100141346	itga8	integrin, alpha 8	0
chr19	30181251	30181776	526	*	6.75333	6.75333	2	Distal Intergenic	19	30197782	30197899	118	2	ENSDARG00000082530	16123	NA	NA	NA	16123
chr24	21392949	21393508	560	*	6.7551	6.7551	2	3' UTR	24	21395668	21433091	37424	1	ENSDARG00000062948	-2160	563632	wasf3b	WASP family member 3b	2160
chr11	22131720	22132287	568	*	6.75763	6.75763	2	Exon (ENSDART00000006580/ENSDARG00000010794, exon 10 of 10)	11	22127519	22200738	73220	2	ENSDARG00000010794	68451	562289	tfeb	transcription factor EB	68451
chr20	26280466	26281021	556	*	6.75783	6.75783	2	Intron (ENSDART00000139350/ENSDARG00000009499, intron 9 of 143)	20	26295636	26295751	116	2	ENSDARG00000108590	14730	NA	NA	NA	14730
chr2	26584741	26585322	582	*	6.76074	6.76074	2	5' UTR	2	26581688	26628611	46924	1	ENSDARG00000007818	3053	393573	palm1b	paralemmin 1b	3053
chr20	27088027	27088532	506	*	6.76349	6.76349	2	Promoter (<=1kb)	20	27088326	27104208	15883	1	ENSDARG00000004581	0	568615	sel1l	SEL1L adaptor subunit of ERAD E3 ubiquitin ligase	0
chr3	18248892	18249393	502	*	6.76609	6.76609	2	Promoter (<=1kb)	3	18249136	18253443	4308	1	ENSDARG00000077291	0	406565	rps2	ribosomal protein S2	0
