seqnames	start	end	width	strand	tvalue	score	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	group	absDistToTSS
2R	4780657	4781452	796	*	3.64601	3.6461	Exon (FBtr0306722/FBgn0262970, exon 2 of 2)	2	4782890	4785362	2473	1	FBgn0267733	-1438	2	1438
2R	4782409	4783960	1552	*	7.37693	7.37693	Promoter	2	4782890	4785362	2473	1	FBgn0267733	0	5	0
2R	4787943	4789522	1580	*	12.0582	12.311	Promoter	2	4785855	4788965	3111	2	FBgn0250830	0	7	0
2R	4801232	4801531	300	*	1	1	Distal Intergenic	2	4785855	4788965	3111	2	FBgn0250830	-12267	0	12267
2R	4815494	4815847	354	*	5.99066	5.99066	3' UTR	2	4815426	4824319	8894	2	FBgn0261387	8472	4	8472
2R	4822779	4824070	1292	*	6.75377	6.77224	Promoter	2	4815426	4824319	8894	2	FBgn0261387	249	4	249
2R	4827272	4827579	308	*	1.99986	1.99986	Distal Intergenic	2	4829246	4830587	1342	1	FBgn0033000	-1667	1	1667
2R	4828873	4829680	808	*	7.93076	7.93076	Promoter	2	4829246	4830587	1342	1	FBgn0033000	0	5	0
2R	4903533	4903874	342	*	1.99753	2.02534	Intron (FBtr0345943/FBgn0264911, intron 2 of 4)	2	4895730	4907685	11956	2	FBgn0264911	3811	1	3811
2R	4904215	4904656	442	*	0.972383	1.06537	Intron (FBtr0345943/FBgn0264911, intron 2 of 4)	2	4895730	4907685	11956	2	FBgn0264911	3029	0	3029
2R	4914345	4914694	350	*	2.99465	2.99465	Distal Intergenic	2	4917519	5021955	104437	1	FBgn0040849	-2825	1	2825
2R	4935652	4936051	400	*	3.97164	3.97164	Intron (FBtr0336974/FBgn0040849, intron 3 of 7)	2	4917519	5021955	104437	1	FBgn0040849	18133	2	18133
2R	4940360	4940695	336	*	3.99601	3.99601	Intron (FBtr0336974/FBgn0040849, intron 3 of 7)	2	4917519	5021955	104437	1	FBgn0040849	22841	2	22841
2R	5012726	5014085	1360	*	6.98074	6.98074	Intron (FBtr0336974/FBgn0040849, intron 5 of 7)	2	5031995	5032795	801	2	FBgn0264914	18710	4	18710
2R	5049397	5050458	1062	*	9.69122	9.69122	Distal Intergenic	2	5031995	5032795	801	2	FBgn0264914	-16602	6	16602
2R	5055292	5056533	1242	*	11.193	11.193	Distal Intergenic	2	5065237	5070210	4974	2	FBgn0013348	13677	7	13677
2R	5087623	5088990	1368	*	18.8135	18.8135	Distal Intergenic	2	5090581	5095090	4510	1	FBgn0033005	-1591	9	1591
2R	5090071	5091430	1360	*	4.97063	4.97063	Promoter	2	5090581	5095090	4510	1	FBgn0033005	0	3	0
2R	5095458	5095851	394	*	6.95501	6.95501	Distal Intergenic	2	5090581	5095090	4510	1	FBgn0033005	4877	4	4877
2R	5105231	5106712	1482	*	10.1666	10.3998	Distal Intergenic	2	5090581	5095090	4510	1	FBgn0033005	14650	6	14650
2R	5107730	5109940	2211	*	16.4413	16.9847	Distal Intergenic	2	5090581	5095090	4510	1	FBgn0033005	17149	8	17149
2R	5114390	5114829	440	*	10.8595	10.8595	Distal Intergenic	2	5127249	5129296	2048	1	FBgn0262901	-12420	6	12420
2R	5121134	5122417	1284	*	13.2823	13.3354	5' UTR	2	5127249	5129296	2048	1	FBgn0262901	-4832	7	4832
2R	5125930	5127389	1460	*	8.04603	8.11234	Promoter	2	5127249	5129296	2048	1	FBgn0262901	0	5	0
2R	5127415	5128610	1196	*	7.34221	7.37872	Promoter	2	5116990	5128321	11332	2	FBgn0026238	0	5	0
2R	5141257	5141556	300	*	1	1	Distal Intergenic	2	5144733	5154756	10024	1	FBgn0033010	-3177	0	3177
2R	5144060	5145477	1418	*	15.278	15.2784	Promoter	2	5144733	5154756	10024	1	FBgn0033010	0	8	0
2R	5156661	5157040	380	*	6.96449	6.96449	Distal Intergenic	2	5144733	5154756	10024	1	FBgn0033010	11928	4	11928
2R	5250638	5251429	792	*	14.0494	14.0494	Promoter	2	5177965	5251022	73058	2	FBgn0053554	0	8	0
2R	5259392	5259753	362	*	4.99002	5.00776	Promoter	2	5259004	5295965	36962	1	FBgn0033015	388	3	388
2R	5260437	5260830	394	*	8.96965	8.97904	Intron (FBtr0111115/FBgn0033015, intron 2 of 5)	2	5259004	5295965	36962	1	FBgn0033015	1433	6	1433
2R	5293497	5294778	1282	*	12.3826	12.3826	5' UTR	2	5307288	5329555	22268	1	FBgn0261403	-12510	7	12510
2R	5306894	5307775	882	*	14.2112	14.2112	Promoter	2	5307288	5329555	22268	1	FBgn0261403	0	8	0
2R	5340426	5341315	890	*	7.97733	7.97733	Promoter	2	5339706	5340995	1290	2	FBgn0033017	0	5	0
2R	5350047	5350914	868	*	6.83838	6.93611	Promoter	2	5350477	5351972	1496	1	FBgn0033019	0	4	0
2R	5362901	5363570	670	*	4.45878	4.45878	Promoter	2	5360331	5363104	2774	2	FBgn0033021	0	3	0
2R	5413188	5414207	1020	*	4.86929	4.86929	Promoter	2	5413744	5456095	42352	1	FBgn0259247	0	3	0
2R	5415752	5417137	1386	*	5.12601	5.12655	5' UTR	2	5413744	5456095	42352	1	FBgn0259247	2008	3	2008
2R	5417430	5418001	572	*	3.87983	3.98054	Intron (FBtr0299918/FBgn0259247, intron 1 of 7)	2	5413744	5456095	42352	1	FBgn0259247	3686	2	3686
2R	5426188	5426513	326	*	1.99812	1.99812	Intron (FBtr0299918/FBgn0259247, intron 2 of 7)	2	5413744	5456095	42352	1	FBgn0259247	12444	1	12444
2R	5494788	5496323	1536	*	12.9087	12.9251	Promoter	2	5468319	5495861	27543	2	FBgn0050440	0	7	0
2R	5496342	5497417	1076	*	10.6857	10.7058	Promoter	2	5496674	5549543	52870	1	FBgn0050438	0	6	0
2R	5503037	5503642	606	*	7.59458	7.59458	3' UTR	2	5503437	5507866	4430	2	FBgn0033027	4224	5	4224
2R	5518915	5519214	300	*	1	1	5' UTR	2	5503437	5507866	4430	2	FBgn0033027	-11049	0	11049
2R	5530850	5531221	372	*	2.98789	2.98789	Intron (FBtr0086067/FBgn0050438, intron 2 of 5)	2	5503437	5507866	4430	2	FBgn0033027	-22984	1	22984
2R	5598649	5598948	300	*	1	1	Distal Intergenic	2	5603587	5604834	1248	2	FBgn0039969	5886	0	5886
2R	5604632	5605041	410	*	2.97087	2.97087	Promoter	2	5603587	5604834	1248	2	FBgn0039969	0	1	0
2R	5608439	5609358	920	*	12.3081	12.3081	Promoter	2	5608635	5611586	2952	1	FBgn0039970	0	7	0
2R	5618999	5619298	300	*	1	1	Distal Intergenic	2	5608635	5611586	2952	1	FBgn0039970	10364	0	10364
2R	5640234	5640555	322	*	1.99877	1.99877	Distal Intergenic	2	5640915	5652815	11901	2	FBgn0033028	12260	1	12260
2R	5652605	5653072	468	*	11.817	12.0376	Promoter	2	5640915	5652815	11901	2	FBgn0033028	0	7	0
2R	5653333	5654060	728	*	8.26239	8.46562	Promoter	2	5653676	5656778	3103	1	FBgn0027507	0	5	0
2R	5662624	5664844	2221	*	10.7593	10.78	Promoter	2	5656406	5663222	6817	2	FBgn0033029	0	6	0
2R	5666422	5666779	358	*	2.99194	2.99194	Distal Intergenic	2	5668383	5669986	1604	1	FBgn0033031	-1604	1	1604
2R	5671309	5672356	1048	*	5.72572	5.72572	Promoter	2	5671741	5672800	1060	1	FBgn0033032	0	3	0
2R	5676893	5677384	492	*	6.82172	6.89824	3' UTR	2	5671741	5672800	1060	1	FBgn0033032	5152	4	5152
2R	5683080	5684627	1548	*	16.9494	17.1495	Intron (FBtr0086061/FBgn0033033, intron 3 of 6)	2	5676750	5691723	14974	2	FBgn0033033	7096	8	7096
2R	5691268	5692643	1376	*	12.8626	12.8631	Promoter	2	5676750	5691723	14974	2	FBgn0033033	0	7	0
2R	5693014	5693859	846	*	9.30889	9.30944	Distal Intergenic	2	5676750	5691723	14974	2	FBgn0033033	-1291	6	1291
2R	5697057	5698638	1582	*	10.6807	10.7528	Promoter	2	5697872	5700212	2341	1	FBgn0259979	0	6	0
2R	5701851	5702670	820	*	10.4118	10.4118	Promoter	2	5702112	5705439	3328	1	FBgn0259978	0	6	0
2R	5707936	5709517	1582	*	19.5483	19.7261	5' UTR	2	5702112	5705439	3328	1	FBgn0259978	5824	9	5824
2R	5710957	5711614	658	*	3.60285	3.60285	Intron (FBtr0086058/FBgn0267978, intron 4 of 7)	2	5702112	5705439	3328	1	FBgn0259978	8845	2	8845
2R	5713279	5713980	702	*	11.6729	11.6729	Intron (FBtr0086058/FBgn0267978, intron 4 of 7)	2	5702112	5705439	3328	1	FBgn0259978	11167	7	11167
2R	5714904	5716441	1538	*	11.6544	11.6805	Intron (FBtr0086058/FBgn0267978, intron 4 of 7)	2	5706202	5727525	21324	2	FBgn0267978	11084	7	11084
2R	5717268	5717875	608	*	6.68392	6.70982	5' UTR	2	5706202	5727525	21324	2	FBgn0267978	9650	4	9650
2R	5718869	5719182	314	*	1.99946	1.99958	Intron (FBtr0086058/FBgn0267978, intron 1 of 7)	2	5706202	5727525	21324	2	FBgn0267978	8343	1	8343
2R	5726351	5727550	1200	*	20.535	20.535	Promoter	2	5706202	5727525	21324	2	FBgn0267978	0	9	0
2R	5731169	5732636	1468	*	11.3052	11.3052	Distal Intergenic	2	5706202	5727525	21324	2	FBgn0267978	-3644	7	3644
2R	5735209	5736034	826	*	13.7437	13.7437	Distal Intergenic	2	5706202	5727525	21324	2	FBgn0267978	-7684	8	7684
2R	5741919	5742974	1056	*	5.71225	5.71225	Distal Intergenic	2	5754517	5756327	1811	1	FBgn0022288	-11543	3	11543
2R	5745027	5745790	764	*	17.034	17.034	Distal Intergenic	2	5754517	5756327	1811	1	FBgn0022288	-8727	8	8727
2R	5747778	5748547	770	*	6.05865	6.06207	Distal Intergenic	2	5754517	5756327	1811	1	FBgn0022288	-5970	4	5970
2R	5749062	5749703	642	*	6.78827	6.7942	Distal Intergenic	2	5754517	5756327	1811	1	FBgn0022288	-4814	4	4814
2R	5750599	5751578	980	*	13.7414	13.7414	Distal Intergenic	2	5754517	5756327	1811	1	FBgn0022288	-2939	8	2939
2R	5753252	5753557	306	*	0.99995	1.00267	Distal Intergenic	2	5754517	5756327	1811	1	FBgn0022288	-960	0	960
2R	5754366	5754741	376	*	3.9891	3.98973	Promoter	2	5754517	5756327	1811	1	FBgn0022288	0	2	0
2R	5757306	5758063	758	*	10.0065	10.0065	Promoter	2	5757662	5758067	406	1	FBgn0085229	0	6	0
2R	5759771	5761308	1538	*	11.5989	11.7431	Promoter	2	5758065	5760407	2343	2	FBgn0033038	0	7	0
2R	5762954	5763253	300	*	1	1	Exon (FBtr0086044/FBgn0266580, exon 3 of 19)	2	5765180	5765319	140	1	FBgn0263479	-1927	0	1927
2R	5773025	5773380	356	*	2.9932	2.9932	3' UTR	2	5765180	5765319	140	1	FBgn0263479	7845	1	7845
2R	5777513	5777844	332	*	1.99733	1.99733	Exon (FBtr0086055/FBgn0025693, exon 4 of 10)	2	5774776	5782858	8083	2	FBgn0025693	5014	0	5014
2R	5781652	5783139	1488	*	23.7609	23.9286	Promoter	2	5774776	5782858	8083	2	FBgn0025693	0	9	0
2R	5789382	5789921	540	*	7.87482	7.91876	Distal Intergenic	2	5791441	5792967	1527	2	FBgn0033041	3046	5	3046
2R	5791608	5792011	404	*	5.965	5.96502	Exon (FBtr0086052/FBgn0033041, exon 2 of 3)	2	5791441	5792967	1527	2	FBgn0033041	956	4	956
2R	5795100	5796123	1024	*	17.4447	17.4447	Promoter	2	5795413	5796710	1298	1	FBgn0033042	0	8	0
2R	5803759	5804140	382	*	2.98269	2.98269	Distal Intergenic	2	5804712	5860831	56120	1	FBgn0085414	-572	1	572
2R	5807003	5807358	356	*	2.99343	2.99343	Intron (FBtr0300553/FBgn0085414, intron 1 of 9)	2	5804712	5860831	56120	1	FBgn0085414	2291	1	2291
2R	5811968	5812599	632	*	2.80234	2.80797	Intron (FBtr0300553/FBgn0085414, intron 1 of 9)	2	5804712	5860831	56120	1	FBgn0085414	7256	1	7256
2R	5813187	5813764	578	*	6.56736	6.56926	Intron (FBtr0300553/FBgn0085414, intron 1 of 9)	2	5804712	5860831	56120	1	FBgn0085414	8475	4	8475
2R	5826371	5826670	300	*	1	1	Intron (FBtr0300553/FBgn0085414, intron 1 of 9)	2	5804712	5860831	56120	1	FBgn0085414	21659	0	21659
2R	5840831	5841718	888	*	8.89213	8.89213	Intron (FBtr0300553/FBgn0085414, intron 2 of 9)	2	5804712	5860831	56120	1	FBgn0085414	36119	6	36119
2R	5849854	5850231	378	*	4.97739	4.97739	Intron (FBtr0300553/FBgn0085414, intron 3 of 9)	2	5879196	5880395	1200	2	FBgn0265631	30164	3	30164
2R	5853289	5853636	348	*	2.99493	2.99493	Intron (FBtr0300553/FBgn0085414, intron 4 of 9)	2	5879196	5880395	1200	2	FBgn0265631	26759	1	26759
2R	5855451	5855792	342	*	2.9962	2.9962	Exon (FBtr0300553/FBgn0085414, exon 6 of 10)	2	5879196	5880395	1200	2	FBgn0265631	24603	1	24603
2R	5858698	5859029	332	*	2.99782	2.99782	3' UTR	2	5879196	5880395	1200	2	FBgn0265631	21366	2	21366
2R	5866251	5866598	348	*	1.99387	1.99387	Distal Intergenic	2	5879196	5880395	1200	2	FBgn0265631	13797	0	13797
2R	5874786	5875173	388	*	2.98383	2.98383	Distal Intergenic	2	5879196	5880395	1200	2	FBgn0265631	5222	1	5222
2R	5877658	5877959	302	*	1.99999	1.99999	Distal Intergenic	2	5879196	5880395	1200	2	FBgn0265631	2436	1	2436
2R	5879548	5879949	402	*	6.95453	7.0068	5' UTR	2	5879196	5880395	1200	2	FBgn0265631	446	5	446
2R	5880219	5881720	1502	*	18.758	18.7597	Promoter	2	5879196	5880395	1200	2	FBgn0265631	0	9	0
2R	5882598	5882899	302	*	0.999994	1.00115	Distal Intergenic	2	5884894	5886495	1602	1	FBgn0264956	-1995	0	1995
2R	5885680	5886077	398	*	4.96442	4.96442	Exon (FBtr0335264/FBgn0264956, exon 1 of 1)	2	5884894	5886495	1602	1	FBgn0264956	786	3	786
2R	5888154	5888483	330	*	3.99823	3.99823	Distal Intergenic	2	5884894	5886495	1602	1	FBgn0264956	3260	2	3260
2R	5889961	5890682	722	*	13.6268	13.6268	Distal Intergenic	2	5893895	5931363	37469	1	FBgn0263109	-3213	7	3213
2R	5893447	5894154	708	*	10.3077	10.3191	Promoter	2	5893895	5931363	37469	1	FBgn0263109	0	6	0
2R	5894706	5895811	1106	*	17.8487	18.1491	Intron (FBtr0307307/FBgn0263109, intron 1 of 3)	2	5893895	5931363	37469	1	FBgn0263109	811	9	811
2R	5900217	5901702	1486	*	14.2994	14.4016	Intron (FBtr0307307/FBgn0263109, intron 1 of 3)	2	5893895	5931363	37469	1	FBgn0263109	6322	8	6322
2R	5913565	5914414	850	*	5.79535	5.79535	Intron (FBtr0307307/FBgn0263109, intron 2 of 3)	2	5893895	5931363	37469	1	FBgn0263109	19670	4	19670
2R	5921551	5921918	368	*	4.97999	4.97999	Intron (FBtr0307307/FBgn0263109, intron 3 of 3)	2	5937400	5938994	1595	1	FBgn0264957	-15482	3	15482
2R	5927270	5927897	628	*	2.80277	2.80277	Exon (FBtr0307307/FBgn0263109, exon 4 of 4)	2	5937400	5938994	1595	1	FBgn0264957	-9503	1	9503
2R	5933318	5933631	314	*	3.99931	3.99931	Distal Intergenic	2	5937400	5938994	1595	1	FBgn0264957	-3769	3	3769
2R	5934972	5935853	882	*	8.81822	8.81822	Distal Intergenic	2	5937400	5938994	1595	1	FBgn0264957	-1547	5	1547
2R	5937416	5937859	444	*	7.92256	7.92256	Promoter	2	5937400	5938994	1595	1	FBgn0264957	16	5	16
2R	5941364	5942797	1434	*	4.12532	4.12532	Distal Intergenic	2	5937400	5938994	1595	1	FBgn0264957	3964	3	3964
2R	5948199	5949298	1100	*	4.36455	4.36458	Distal Intergenic	2	5957621	5960183	2563	1	FBgn0033047	-8323	3	8323
2R	5949995	5950808	814	*	5.11023	5.11023	Distal Intergenic	2	5957621	5960183	2563	1	FBgn0033047	-6813	3	6813
2R	5953456	5953997	542	*	6.77148	6.77148	Distal Intergenic	2	5957621	5960183	2563	1	FBgn0033047	-3624	4	3624
2R	5962796	5963127	332	*	0.998579	1.01716	Exon (FBtr0345665/FBgn0033048, exon 2 of 4)	2	5957588	5959299	1712	2	FBgn0278599	-3497	0	3497
2R	5963627	5963958	332	*	0.998579	1.01716	Intron (FBtr0345665/FBgn0033048, intron 1 of 3)	2	5960275	5966856	6582	2	FBgn0033048	2898	0	2898
2R	5966352	5968051	1700	*	6.83341	7.00405	Promoter	2	5960275	5966856	6582	2	FBgn0033048	0	5	0
2R	5973638	5975161	1524	*	5.41018	5.41018	Promoter	2	5969099	5974385	5287	2	FBgn0263855	0	3	0
2R	5979939	5981018	1080	*	12.2485	12.3421	Promoter	2	5974857	5980778	5922	2	FBgn0002774	0	7	0
2R	5981559	5982818	1260	*	14.9681	14.9796	Promoter	2	5981844	6012795	30952	1	FBgn0264959	0	8	0
2R	5984089	5984410	322	*	1.99866	1.99866	Intron (FBtr0335275/FBgn0264959, intron 1 of 9)	2	5981844	6012795	30952	1	FBgn0264959	2245	1	2245
2R	5986803	5987124	322	*	4.99914	4.99914	Intron (FBtr0335275/FBgn0264959, intron 2 of 9)	2	5981844	6012795	30952	1	FBgn0264959	4959	3	4959
2R	5989619	5991102	1484	*	4.38265	4.38265	Intron (FBtr0335275/FBgn0264959, intron 2 of 9)	2	5981844	6012795	30952	1	FBgn0264959	7775	3	7775
2R	5992551	5994763	2213	*	13.5764	13.7623	5' UTR	2	5981844	6012795	30952	1	FBgn0264959	10707	8	10707
2R	5998519	6000090	1572	*	18.8689	19.1836	Exon (FBtr0335276/FBgn0264959, exon 2 of 10)	2	6013910	6015689	1780	2	FBgn0000043	15599	9	15599
2R	6000875	6001460	586	*	12.3261	12.3271	Exon (FBtr0335276/FBgn0264959, exon 2 of 10)	2	6013910	6015689	1780	2	FBgn0000043	14229	7	14229
2R	6004456	6005239	784	*	11.2624	11.2624	Intron (FBtr0335275/FBgn0264959, intron 2 of 9)	2	6013910	6015689	1780	2	FBgn0000043	10450	7	10450
2R	6006970	6008457	1488	*	15.2621	15.394	Intron (FBtr0335275/FBgn0264959, intron 2 of 9)	2	6013910	6015689	1780	2	FBgn0000043	7232	8	7232
2R	6013522	6013945	424	*	4.95044	4.95044	3' UTR	2	6013910	6015689	1780	2	FBgn0000043	1744	3	1744
2R	6015204	6016237	1034	*	8.02567	8.22822	Promoter	2	6013910	6015689	1780	2	FBgn0000043	0	5	0
2R	6016891	6018460	1570	*	13.2819	13.2825	Promoter	2	6017739	6020695	2957	1	FBgn0033050	0	7	0
2R	6022565	6023578	1014	*	15.0456	15.0456	Promoter	2	6020311	6023144	2834	2	FBgn0033051	0	8	0
2R	6032155	6032808	654	*	13.2451	13.2637	Exon (FBtr0086027/FBgn0033052, exon 2 of 7)	2	6026273	6036388	10116	2	FBgn0033052	3580	7	3580
2R	6034980	6036343	1364	*	28.6429	28.9945	Promoter	2	6026273	6036388	10116	2	FBgn0033052	45	9	45
2R	6042268	6043215	948	*	9.88749	9.96123	Promoter	2	6042532	6044964	2433	1	FBgn0033055	0	6	0
2R	6045528	6045871	344	*	2.99593	2.99593	Distal Intergenic	2	6047195	6047392	198	1	FBgn0085240	-1324	1	1324
2R	6047442	6047741	300	*	1	1	Promoter	2	6047170	6047738	569	2	FBgn0264961	0	0	0
2R	6050575	6050924	350	*	3.99151	3.99151	Promoter	2	6050949	6068680	17732	1	FBgn0033058	-25	2	25
2R	6056960	6057319	360	*	2.99267	2.99267	Intron (FBtr0301687/FBgn0033058, intron 1 of 6)	2	6057357	6059558	2202	2	FBgn0033056	2239	1	2239
2R	6065370	6066745	1376	*	10.9043	10.9427	Exon (FBtr0301687/FBgn0033058, exon 5 of 7)	2	6068795	6069795	1001	1	FBgn0264980	-2050	6	2050
2R	6075897	6077096	1200	*	9.2159	9.2159	Promoter	2	6074471	6076367	1897	2	FBgn0033059	0	6	0
2R	6084994	6086141	1148	*	5.05288	5.05288	Promoter	2	6080828	6085625	4798	2	FBgn0033062	0	3	0
2R	6087248	6087577	330	*	1.99766	1.99766	Distal Intergenic	2	6080828	6085625	4798	2	FBgn0033062	-1623	0	1623
2R	6088945	6089746	802	*	15.0935	15.0935	3' UTR	2	6080828	6085625	4798	2	FBgn0033062	-3320	8	3320
2R	6092913	6093212	300	*	1	1	Exon (FBtr0302439/FBgn0000546, exon 6 of 6)	2	6080828	6085625	4798	2	FBgn0033062	-7288	0	7288
2R	6095527	6096866	1340	*	19.8194	19.8194	Intron (FBtr0302439/FBgn0000546, intron 2 of 5)	2	6080828	6085625	4798	2	FBgn0033062	-9902	9	9902
2R	6102041	6103612	1572	*	24.6049	24.865	Intron (FBtr0302439/FBgn0000546, intron 2 of 5)	2	6080828	6085625	4798	2	FBgn0033062	-16416	9	16416
2R	6103933	6104452	520	*	6.70245	6.74033	Intron (FBtr0302439/FBgn0000546, intron 2 of 5)	2	6080828	6085625	4798	2	FBgn0033062	-18308	4	18308
2R	6107262	6109132	1871	*	7.30186	7.3784	Intron (FBtr0302439/FBgn0000546, intron 2 of 5)	2	6080828	6085625	4798	2	FBgn0033062	-21637	5	21637
2R	6116574	6116873	300	*	1	1	Intron (FBtr0302439/FBgn0000546, intron 2 of 5)	2	6137303	6138411	1109	1	FBgn0033063	-20430	0	20430
2R	6118559	6119488	930	*	13.6265	13.6265	Intron (FBtr0302439/FBgn0000546, intron 2 of 5)	2	6137303	6138411	1109	1	FBgn0033063	-17815	7	17815
2R	6120322	6120957	636	*	15.1395	15.1396	Intron (FBtr0302439/FBgn0000546, intron 2 of 5)	2	6137303	6138411	1109	1	FBgn0033063	-16346	8	16346
2R	6122082	6122705	624	*	14.1541	14.1541	Intron (FBtr0302439/FBgn0000546, intron 2 of 5)	2	6137303	6138411	1109	1	FBgn0033063	-14598	8	14598
2R	6124649	6126224	1576	*	17.7933	17.8931	Intron (FBtr0302439/FBgn0000546, intron 1 of 5)	2	6137303	6138411	1109	1	FBgn0033063	-11079	9	11079
2R	6131801	6132380	580	*	7.70653	7.85913	5' UTR	2	6137303	6138411	1109	1	FBgn0033063	-4923	5	4923
2R	6132646	6135337	2692	*	26.6532	26.6707	Intron (FBtr0086010/FBgn0000546, intron 4 of 7)	2	6137303	6138411	1109	1	FBgn0033063	-1966	9	1966
2R	6140858	6142377	1520	*	15.067	15.1202	Promoter	2	6142165	6142237	73	1	FBgn0011958	0	8	0
2R	6147482	6148985	1504	*	21.8064	21.8064	Intron (FBtr0086010/FBgn0000546, intron 4 of 7)	2	6152603	6152676	74	2	FBgn0011938	3691	9	3691
2R	6150984	6151653	670	*	9.17901	9.1791	Intron (FBtr0086010/FBgn0000546, intron 4 of 7)	2	6152603	6152676	74	2	FBgn0011938	1023	6	1023
2R	6152515	6152878	364	*	1.98865	2.06484	Promoter	2	6152603	6152676	74	2	FBgn0011938	0	1	0
2R	6153374	6153755	382	*	4.98198	5.0042	Promoter	2	6153506	6153579	74	2	FBgn0011936	0	3	0
2R	6156491	6157814	1324	*	14.3013	14.3684	5' UTR	2	6158597	6159635	1039	1	FBgn0264505	-783	8	783
2R	6158542	6159561	1020	*	15.0614	15.6415	Promoter	2	6158597	6159635	1039	1	FBgn0264505	0	8	0
2R	6165832	6166165	334	*	0.998396	1.016	Promoter	2	6165984	6166056	73	1	FBgn0011887	0	0	0
2R	6166767	6167572	806	*	9.09532	9.0971	Intron (FBtr0086008/FBgn0000546, intron 1 of 6)	2	6166151	6166224	74	1	FBgn0011880	616	6	616
2R	6167856	6170070	2215	*	15.404	15.4245	Promoter	2	6087873	6169087	81215	2	FBgn0000546	0	8	0
2R	6171296	6171913	618	*	10.1385	10.1385	Promoter	2	6171496	6171568	73	2	FBgn0011890	0	6	0
2R	6178422	6179913	1492	*	10.9368	11.011	Promoter	2	6178584	6178656	73	2	FBgn0011955	0	7	0
2R	6187581	6188158	578	*	4.84654	4.84753	3' UTR	2	6190129	6190202	74	2	FBgn0011935	2044	3	2044
2R	6188905	6189244	340	*	2.99578	3.00811	3' UTR	2	6190129	6190202	74	2	FBgn0011935	958	2	958
2R	6189963	6190658	696	*	19.9953	19.9959	Promoter	2	6190129	6190202	74	2	FBgn0011935	0	9	0
2R	6195418	6196643	1226	*	19.5325	19.5325	Promoter	2	6181748	6196320	14573	2	FBgn0262867	0	9	0
2R	6197369	6197724	356	*	2.99338	2.9983	3' UTR	2	6197387	6198266	880	2	FBgn0050432	542	2	542
2R	6201137	6201518	382	*	2.98557	2.98557	Promoter	2	6200853	6201956	1104	1	FBgn0033069	284	1	284
2R	6202852	6203397	546	*	2.88298	2.88298	Promoter	2	6202725	6205224	2500	1	FBgn0050431	127	1	127
2R	6204556	6205019	464	*	5.94463	5.94468	3' UTR	2	6202725	6205224	2500	1	FBgn0050431	1831	4	1831
2R	6206686	6207129	444	*	3.90687	3.94095	Distal Intergenic	2	6207219	6209468	2250	2	FBgn0033072	2339	2	2339
2R	6207927	6208240	314	*	1.99968	2.00237	Exon (FBtr0086001/FBgn0033072, exon 2 of 2)	2	6207219	6209468	2250	2	FBgn0033072	1228	1	1228
2R	6213791	6215274	1484	*	22.3743	22.5564	Promoter	2	6209782	6214122	4341	2	FBgn0021847	0	9	0
2R	6218446	6218807	362	*	3.99373	4.00337	Promoter	2	6216197	6218619	2423	2	FBgn0265044	0	3	0
2R	6220715	6221850	1136	*	18.5096	18.681	5' UTR	2	6216197	6218619	2423	2	FBgn0265044	-2096	9	2096
2R	6224739	6225072	334	*	1.99697	1.99697	Intron (FBtr0085992/FBgn0263144, intron 1 of 6)	2	6225634	6226884	1251	1	FBgn0033074	-562	0	562
2R	6227565	6227918	354	*	3.98807	3.98807	Intron (FBtr0085992/FBgn0263144, intron 1 of 6)	2	6225634	6226884	1251	1	FBgn0033074	1931	2	1931
2R	6229570	6229869	300	*	1	1	5' UTR	2	6225634	6226884	1251	1	FBgn0033074	3936	0	3936
2R	6232761	6233202	442	*	4.91344	4.92099	Intron (FBtr0085992/FBgn0263144, intron 1 of 6)	2	6225634	6226884	1251	1	FBgn0033074	7127	3	7127
2R	6233789	6234160	372	*	1.99203	2.01698	Exon (FBtr0085992/FBgn0263144, exon 2 of 7)	2	6242004	6255266	13263	1	FBgn0033075	-7844	1	7844
2R	6235111	6236626	1516	*	29.0192	29.0192	Exon (FBtr0085992/FBgn0263144, exon 3 of 7)	2	6242004	6255266	13263	1	FBgn0033075	-5378	9	5378
2R	6240943	6241316	374	*	3.98997	4.04092	Distal Intergenic	2	6242004	6255266	13263	1	FBgn0033075	-688	3	688
2R	6241756	6242639	884	*	5.12203	5.12837	Promoter	2	6242004	6255266	13263	1	FBgn0033075	0	3	0
2R	6244925	6245680	756	*	7.69548	7.69947	5' UTR	2	6242004	6255266	13263	1	FBgn0033075	2921	5	2921
2R	6246281	6246832	552	*	15.5087	15.5166	5' UTR	2	6242004	6255266	13263	1	FBgn0033075	4277	8	4277
2R	6249430	6249801	372	*	2.98942	2.98942	5' UTR	2	6242004	6255266	13263	1	FBgn0033075	7426	1	7426
2R	6256434	6257055	622	*	11.4988	11.4988	Distal Intergenic	2	6242004	6255266	13263	1	FBgn0033075	14430	7	14430
2R	6261374	6261673	300	*	1	1	Distal Intergenic	2	6242004	6255266	13263	1	FBgn0033075	19370	0	19370
2R	6267164	6267539	376	*	6.98124	6.98124	Distal Intergenic	2	6242004	6255266	13263	1	FBgn0033075	25160	4	25160
2R	6270309	6271350	1042	*	4.419	4.42209	Distal Intergenic	2	6242004	6255266	13263	1	FBgn0033075	28305	3	28305
