seqnames	start	end	width	strand	tvalue	score	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENTREZID	SYMBOL	GENENAME	group	absDistToTSS
12	62076642	62077305	664	*	18.7309	18.7309	Promoter (<=1kb)	12	62077383	62149389	72007	1	ENSCJAG00000007086	-78	100406644	RTKN2	rhotekin 2	4	78
12	62716430	62717213	784	*	24.3534	24.3534	Promoter (<=1kb)	12	62608132	62716672	108541	2	ENSCJAG00000007069	0	NA	NA	NA	6	0
12	62750481	62751702	1222	*	14.1061	14.1061	Distal Intergenic	12	62608132	62716672	108541	2	ENSCJAG00000007069	-33809	NA	NA	NA	2	33809
12	62881887	62882424	538	*	12.6068	12.6068	Distal Intergenic	12	62925901	62977098	51198	1	ENSCJAG00000007057	-43477	100407005	TMEM26	transmembrane protein 26	1	43477
12	62973940	62974643	704	*	9.45591	9.45591	3' UTR	12	62925901	62977098	51198	1	ENSCJAG00000007057	48039	100407005	TMEM26	transmembrane protein 26	0	48039
12	63319225	63319922	698	*	12.0921	12.0921	Distal Intergenic	12	63381132	63517639	136508	1	ENSCJAG00000007026	-61210	100407365	RHOBTB1	Rho related BTB domain containing 1	1	61210
12	63438131	63439714	1584	*	37.7886	37.8569	5' UTR	12	63381132	63517639	136508	1	ENSCJAG00000007026	56999	100407365	RHOBTB1	Rho related BTB domain containing 1	8	56999
12	63609563	63610402	840	*	25.8433	25.8433	Promoter (1-2kb)	12	63589985	63608158	18174	2	ENSCJAG00000007001	-1405	100408321	CDK1	cyclin dependent kinase 1	6	1405
12	63774389	63774966	578	*	6.74558	6.74558	Distal Intergenic	12	63807612	64352125	544514	1	ENSCJAG00000006912	-32646	NA	NA	NA	0	32646
12	63807407	63808118	712	*	22.8955	22.8955	Promoter (<=1kb)	12	63807612	64352125	544514	1	ENSCJAG00000006912	0	NA	NA	NA	5	0
12	63809213	63809980	768	*	14.4488	14.4488	Promoter (1-2kb)	12	63807612	64352125	544514	1	ENSCJAG00000006912	1601	NA	NA	NA	2	1601
12	63834770	63835473	704	*	13.8844	13.8844	Intron (ENSCJAT00000055381/ENSCJAG00000006912, intron 1 of 25)	12	63807612	64352125	544514	1	ENSCJAG00000006912	27158	NA	NA	NA	2	27158
12	63993255	63994170	916	*	23.554	23.554	Intron (ENSCJAT00000055381/ENSCJAG00000006912, intron 2 of 25)	12	63807612	64352125	544514	1	ENSCJAG00000006912	185643	NA	NA	NA	6	185643
12	64025311	64025898	588	*	9.44905	9.44905	Intron (ENSCJAT00000055381/ENSCJAG00000006912, intron 2 of 25)	12	63807612	64352125	544514	1	ENSCJAG00000006912	217699	NA	NA	NA	0	217699
12	64129020	64129513	494	*	7.85589	7.85589	Intron (ENSCJAT00000055381/ENSCJAG00000006912, intron 3 of 25)	12	64302708	64302804	97	2	ENSCJAG00000033624	173291	NA	NA	NA	0	173291
12	64161634	64162307	674	*	16.217	16.217	Intron (ENSCJAT00000055381/ENSCJAG00000006912, intron 3 of 25)	12	64302708	64302804	97	2	ENSCJAG00000033624	140497	NA	NA	NA	3	140497
12	64196452	64197061	610	*	12.4965	12.4965	Exon (ENSCJAT00000013650/ENSCJAG00000006912, exon 18 of 45)	12	64302708	64302804	97	2	ENSCJAG00000033624	105743	NA	NA	NA	1	105743
12	64371119	64371900	782	*	26.3378	26.3378	Distal Intergenic	12	64302708	64302804	97	2	ENSCJAG00000033624	-68315	NA	NA	NA	6	68315
12	64487665	64488772	1108	*	45.1806	45.1806	Promoter (<=1kb)	12	64488385	64600837	112453	1	ENSCJAG00000006871	0	100409420	CCDC6	coiled-coil domain containing 6	9	0
12	64576462	64577251	790	*	20.5224	20.5224	Intron (ENSCJAT00000013462/ENSCJAG00000006871, intron 3 of 11)	12	64508881	64508942	62	1	ENSCJAG00000033132	67581	118146547	LOC118146547	U7 small nuclear RNA	5	67581
12	64585420	64586247	828	*	16.5072	16.5072	Intron (ENSCJAT00000013462/ENSCJAG00000006871, intron 5 of 11)	12	64649134	64724176	75043	1	ENSCJAG00000006862	-62887	100409780	SLC16A9	solute carrier family 16 member 9	3	62887
12	64741788	64742683	896	*	24.166	24.166	Distal Intergenic	12	64649134	64724176	75043	1	ENSCJAG00000006862	92654	100409780	SLC16A9	solute carrier family 16 member 9	6	92654
12	64822923	64823600	678	*	15.0336	15.0336	Distal Intergenic	12	64649134	64724176	75043	1	ENSCJAG00000006862	173789	100409780	SLC16A9	solute carrier family 16 member 9	2	173789
12	64852511	64853092	582	*	4.7871	4.7871	Distal Intergenic	12	65056066	65171657	115592	1	ENSCJAG00000010716	-202974	100411574	FAM13C	family with sequence similarity 13 member C	0	202974
12	64925024	64925645	622	*	15.4987	15.4987	Distal Intergenic	12	65056066	65171657	115592	1	ENSCJAG00000010716	-130421	100411574	FAM13C	family with sequence similarity 13 member C	3	130421
12	65037444	65038217	774	*	14.8281	14.8281	Distal Intergenic	12	65056066	65171657	115592	1	ENSCJAG00000010716	-17849	100411574	FAM13C	family with sequence similarity 13 member C	2	17849
12	65055488	65057033	1546	*	23.8464	24.2598	Promoter (<=1kb)	12	65056066	65171657	115592	1	ENSCJAG00000010716	0	100411574	FAM13C	family with sequence similarity 13 member C	6	0
12	65162284	65162957	674	*	14.2466	14.2466	Intron (ENSCJAT00000020962/ENSCJAG00000010716, intron 11 of 14)	12	65172239	65242642	70404	2	ENSCJAG00000010699	79685	100412887	PHYHIPL	phytanoyl-CoA 2-hydroxylase interacting protein like	2	79685
12	65242176	65243321	1146	*	51.4069	51.4069	Promoter (<=1kb)	12	65172239	65242642	70404	2	ENSCJAG00000010699	0	100412887	PHYHIPL	phytanoyl-CoA 2-hydroxylase interacting protein like	9	0
12	65335987	65336584	598	*	14.5931	14.5931	Distal Intergenic	12	65172239	65242642	70404	2	ENSCJAG00000010699	-93345	100412887	PHYHIPL	phytanoyl-CoA 2-hydroxylase interacting protein like	2	93345
12	65444487	65445554	1068	*	26.5823	26.5823	Distal Intergenic	12	65550538	65550837	300	2	ENSCJAG00000033128	105283	NA	NA	NA	6	105283
12	65568735	65569362	628	*	20.1051	20.1051	Distal Intergenic	12	65550538	65550837	300	2	ENSCJAG00000033128	-17898	NA	NA	NA	5	17898
12	65674069	65674838	770	*	15.4015	15.4015	Intron (ENSCJAT00000020810/ENSCJAG00000010639, intron 1 of 18)	12	65577040	65699661	122622	2	ENSCJAG00000010639	24823	NA	NA	NA	3	24823
12	65853305	65854330	1026	*	28.8048	28.8048	Distal Intergenic	12	65827990	65829758	1769	2	ENSCJAG00000010694	-23547	NA	NA	NA	7	23547
12	65964050	65964671	622	*	10.4953	10.4953	Distal Intergenic	12	65976798	65977116	319	2	ENSCJAG00000022415	12445	NA	NA	NA	0	12445
12	65993697	65994508	812	*	27.7196	27.7196	Promoter (<=1kb)	12	65984199	65993935	9737	2	ENSCJAG00000010625	0	100385496	TFAM	transcription factor A, mitochondrial	7	0
12	66048359	66049218	860	*	33.6742	33.6742	Promoter (<=1kb)	12	66011336	66048741	37406	2	ENSCJAG00000010573	0	100414688	UBE2D1	ubiquitin conjugating enzyme E2 D1	8	0
12	66113691	66115248	1558	*	34.6149	34.6242	Promoter (<=1kb)	12	66095218	66114693	19476	2	ENSCJAG00000010565	0	NA	NA	NA	8	0
12	66115384	66116273	890	*	36.3795	36.5285	Promoter (<=1kb)	12	66115868	66180922	65055	1	ENSCJAG00000010551	0	100415637	IPMK	inositol polyphosphate multikinase	8	0
12	66397236	66398075	840	*	15.0868	15.0868	Distal Intergenic	12	66140853	66140956	104	1	ENSCJAG00000024752	256383	NA	NA	NA	2	256383
12	66491853	66492476	624	*	15.3625	15.3625	Distal Intergenic	12	66706723	66706884	162	2	ENSCJAG00000024782	214408	NA	NA	NA	3	214408
12	67895151	67896114	964	*	24.0983	24.0983	Promoter (<=1kb)	12	67895813	67899692	3880	1	ENSCJAG00000004927	0	100399484	ZWINT	ZW10 interacting kinetochore protein	6	0
12	68566898	68567431	534	*	20.403	20.403	Distal Intergenic	12	68513624	68514389	766	1	ENSCJAG00000035068	53274	NA	NA	NA	5	53274
12	68568365	68569058	694	*	10.3103	10.3104	Distal Intergenic	12	68513624	68514389	766	1	ENSCJAG00000035068	54741	NA	NA	NA	0	54741
12	71303007	71303950	944	*	25.6687	25.6687	Distal Intergenic	12	71298796	71298872	77	2	ENSCJAG00000026694	-4135	NA	NA	NA	6	4135
12	71587337	71587910	574	*	13.3044	13.3044	Distal Intergenic	12	71683823	71685387	1565	1	ENSCJAG00000022329	-95913	NA	NA	NA	2	95913
12	71850736	71851445	710	*	7.542	7.542	Promoter (1-2kb)	12	71848975	71852495	3521	2	ENSCJAG00000005008	1050	NA	NA	NA	0	1050
12	71857842	71858707	866	*	18.4113	18.4113	Distal Intergenic	12	71848975	71852495	3521	2	ENSCJAG00000005008	-5347	NA	NA	NA	4	5347
12	71883968	71884571	604	*	7.58974	7.58974	Intron (ENSCJAT00000009690/ENSCJAG00000005021, intron 9 of 14)	12	71848975	71852495	3521	2	ENSCJAG00000005008	-31473	NA	NA	NA	0	31473
12	72550598	72551945	1348	*	21.8321	21.8321	Promoter (<=1kb)	12	72551560	72553369	1810	1	ENSCJAG00000005033	0	NA	NA	NA	5	0
12	72954081	72954556	476	*	7.89096	7.89096	Promoter (1-2kb)	12	72951548	72952352	805	2	ENSCJAG00000005042	-1729	NA	NA	NA	0	1729
12	72970865	72971590	726	*	12.3432	12.3432	Promoter (<=1kb)	12	72971677	72971758	82	2	ENSCJAG00000024230	168	NA	NA	NA	1	168
12	73070560	73071117	558	*	7.77796	7.77796	Distal Intergenic	12	73073169	73073260	92	2	ENSCJAG00000036507	2143	NA	NA	NA	0	2143
12	73208243	73209280	1038	*	28.7278	28.7278	Distal Intergenic	12	73073169	73073260	92	2	ENSCJAG00000036507	-134983	NA	NA	NA	7	134983
12	73833652	73834565	914	*	19.2669	19.2669	Intron (ENSCJAT00000010062/ENSCJAG00000005202, intron 3 of 11)	12	73928532	73928664	133	2	ENSCJAG00000034726	94099	NA	NA	NA	4	94099
12	73965784	73966991	1208	*	32.5557	32.5557	Promoter (1-2kb)	12	73627952	73968072	340121	2	ENSCJAG00000005202	1081	100391389	SGMS1	sphingomyelin synthase 1	8	1081
12	73968221	73969768	1548	*	38.8434	38.8434	Promoter (<=1kb)	12	73627952	73968072	340121	2	ENSCJAG00000005202	-149	100391389	SGMS1	sphingomyelin synthase 1	9	149
12	74032888	74033517	630	*	10.5988	10.5988	Distal Intergenic	12	74083224	74128695	45472	1	ENSCJAG00000005222	-49707	100391750	MINPP1	multiple inositol-polyphosphate phosphatase 1	1	49707
12	74083156	74084475	1320	*	46.1439	46.2042	Promoter (<=1kb)	12	74083224	74128695	45472	1	ENSCJAG00000005222	0	100391750	MINPP1	multiple inositol-polyphosphate phosphatase 1	9	0
12	74339669	74340624	956	*	13.9641	13.9641	Distal Intergenic	12	74325123	74325245	123	1	ENSCJAG00000026148	14546	NA	NA	NA	2	14546
12	74404816	74405649	834	*	25.3183	25.3569	Distal Intergenic	12	74344297	74401298	57002	2	ENSCJAG00000005296	-3518	100393093	ATAD1	ATPase family AAA domain containing 1	6	3518
12	74405966	74406591	626	*	14.5515	14.7506	Distal Intergenic	12	74344297	74401298	57002	2	ENSCJAG00000005296	-4668	100393093	ATAD1	ATPase family AAA domain containing 1	2	4668
12	74462187	74463090	904	*	23.2146	23.4421	Promoter (1-2kb)	12	74464580	74564089	99510	1	ENSCJAG00000005322	-1490	NA	NA	NA	6	1490
12	74463286	74464405	1120	*	40.602	40.6335	Promoter (<=1kb)	12	74464580	74564089	99510	1	ENSCJAG00000005322	-175	NA	NA	NA	9	175
12	75004046	75005001	956	*	19.8361	19.8361	Distal Intergenic	12	74883376	74976659	93284	2	ENSCJAG00000005348	-27387	NA	NA	NA	4	27387
12	75006402	75007077	676	*	6.58863	6.58863	Distal Intergenic	12	74883376	74976659	93284	2	ENSCJAG00000005348	-29743	NA	NA	NA	0	29743
12	75166172	75166757	586	*	12.4784	12.4784	Distal Intergenic	12	75202062	75202157	96	2	ENSCJAG00000029334	35400	NA	NA	NA	1	35400
12	75198878	75199925	1048	*	27.6233	27.6233	Distal Intergenic	12	75202062	75202157	96	2	ENSCJAG00000029334	2232	NA	NA	NA	7	2232
12	75406475	75407220	746	*	24.5274	24.5274	Promoter (<=1kb)	12	75407789	75427631	19843	1	ENSCJAG00000005454	-569	NA	NA	NA	6	569
12	75490916	75491721	806	*	20.2277	20.2277	Promoter (<=1kb)	12	75491103	75534686	43584	1	ENSCJAG00000005484	0	100397438	STAMBPL1	STAM binding protein like 1	5	0
12	75513440	75514059	620	*	20.2484	20.2484	5' UTR	12	75491103	75534686	43584	1	ENSCJAG00000005484	22337	100397438	STAMBPL1	STAM binding protein like 1	5	22337
12	75544389	75545264	876	*	18.1997	18.1997	Distal Intergenic	12	75598190	75625412	27223	1	ENSCJAG00000005615	-52926	NA	NA	NA	4	52926
12	75547366	75547913	548	*	10.6505	10.6505	Exon (ENSCJAT00000010820/ENSCJAG00000005576, exon 8 of 8)	12	75598190	75625412	27223	1	ENSCJAG00000005615	-50277	NA	NA	NA	1	50277
12	75639429	75640002	574	*	11.6614	11.6614	Distal Intergenic	12	75665122	75665222	101	2	ENSCJAG00000030947	25220	NA	NA	NA	1	25220
12	75702357	75703048	692	*	10.3438	10.3438	Distal Intergenic	12	75665122	75665222	101	2	ENSCJAG00000030947	-37135	NA	NA	NA	0	37135
12	75869636	75870761	1126	*	42.4452	42.4452	5' UTR	12	75920316	75921734	1419	1	ENSCJAG00000005737	-49555	NA	NA	NA	9	49555
12	75880939	75881722	784	*	13.5681	13.5681	Intron (ENSCJAT00000053104/ENSCJAG00000005689, intron 1 of 10)	12	75920316	75921734	1419	1	ENSCJAG00000005737	-38594	NA	NA	NA	2	38594
12	75935821	75936732	912	*	21.933	21.933	Intron (ENSCJAT00000053104/ENSCJAG00000005689, intron 1 of 10)	12	75940421	75946714	6294	1	ENSCJAG00000005741	-3689	100406021	IFIT3	interferon induced protein with tetratricopeptide repeats 3	5	3689
12	76031833	76033268	1436	*	46.4276	46.4276	Promoter (<=1kb)	12	76029901	76030980	1080	2	ENSCJAG00000035375	-853	NA	NA	NA	9	853
12	76066960	76067933	974	*	33.0906	33.0906	Promoter (<=1kb)	12	76066932	76071914	4983	1	ENSCJAG00000011216	28	100407481	IFIT5	interferon induced protein with tetratricopeptide repeats 5	8	28
12	76319626	76321211	1586	*	43.0725	43.4884	Promoter (<=1kb)	12	76254638	76320983	66346	2	ENSCJAG00000011177	0	NA	NA	NA	9	0
12	76383309	76384086	778	*	19.6002	19.6002	Promoter (<=1kb)	12	76383770	76467401	83632	1	ENSCJAG00000011110	0	100408202	KIF20B	kinesin family member 20B	4	0
12	76573383	76574258	876	*	20.1352	20.1352	Distal Intergenic	12	76383770	76467401	83632	1	ENSCJAG00000011110	189613	100408202	KIF20B	kinesin family member 20B	5	189613
12	76705099	76705852	754	*	19.4451	19.4451	Distal Intergenic	12	76832281	76832568	288	2	ENSCJAG00000027276	126716	NA	NA	NA	4	126716
12	76822884	76823513	630	*	9.54597	9.54597	Distal Intergenic	12	76832281	76832568	288	2	ENSCJAG00000027276	9055	NA	NA	NA	0	9055
12	76850833	76851694	862	*	22.5628	22.5628	Distal Intergenic	12	76832281	76832568	288	2	ENSCJAG00000027276	-18265	NA	NA	NA	5	18265
12	77631481	77632222	742	*	13.9749	13.9749	Distal Intergenic	12	77498749	77626312	127564	2	ENSCJAG00000011075	-5169	100408572	HTR7	5-hydroxytryptamine receptor 7	2	5169
12	77655345	77656736	1392	*	36.2692	36.7809	Promoter (<=1kb)	12	77656043	77694898	38856	1	ENSCJAG00000011045	0	NA	NA	NA	8	0
12	77755001	77755872	872	*	12.1804	12.1804	Distal Intergenic	12	77715341	77715450	110	2	ENSCJAG00000024645	-39551	NA	NA	NA	1	39551
12	78006339	78007412	1074	*	40.6566	40.6566	Promoter (<=1kb)	12	78007107	78135148	128042	1	ENSCJAG00000011001	0	100410015	PCGF5	polycomb group ring finger 5	9	0
12	78065259	78065866	608	*	23.1538	23.1538	5' UTR	12	78007107	78135148	128042	1	ENSCJAG00000011001	58152	100410015	PCGF5	polycomb group ring finger 5	6	58152
12	78177612	78178287	676	*	16.7959	16.7959	Distal Intergenic	12	78197348	78198050	703	1	ENSCJAG00000022808	-19061	100406875	MRPL35	mitochondrial ribosomal protein L35	3	19061
12	78238214	78239323	1110	*	29.8825	29.8825	Promoter (<=1kb)	12	78239949	78344875	104927	1	ENSCJAG00000010937	-626	100410986	HECTD2	HECT domain E3 ubiquitin protein ligase 2	7	626
12	78377680	78378497	818	*	8.16423	8.16423	Distal Intergenic	12	78504358	78509054	4697	2	ENSCJAG00000010929	130557	NA	NA	NA	0	130557
12	78551313	78552406	1094	*	31.3382	31.3382	Distal Intergenic	12	78511304	78511410	107	1	ENSCJAG00000023616	40009	NA	NA	NA	7	40009
12	78660508	78661283	776	*	31.0291	31.0291	Promoter (<=1kb)	12	78660817	78728702	67886	1	ENSCJAG00000008230	0	100391147	TNKS2	tankyrase 2	7	0
12	78742223	78742848	626	*	17.986	17.986	Distal Intergenic	12	78747488	78747839	352	1	ENSCJAG00000022753	-4640	NA	NA	NA	4	4640
12	78759253	78760488	1236	*	41.7145	41.7145	Promoter (<=1kb)	12	78757478	78760632	3155	2	ENSCJAG00000008356	144	NA	NA	NA	9	144
12	78782812	78783767	956	*	24.8415	24.8415	Promoter (<=1kb)	12	78783414	78882800	99387	1	ENSCJAG00000008359	0	100390426	BTAF1	B-TFIID TATA-box binding protein associated factor 1	6	0
12	79101741	79102574	834	*	25.8902	25.8902	Exon (ENSCJAT00000023750/ENSCJAG00000008495, exon 2 of 11)	12	79133073	79133185	113	2	ENSCJAG00000030674	30611	NA	NA	NA	6	30611
12	79147952	79149333	1382	*	42.5209	42.5209	Promoter (<=1kb)	12	78904164	79148725	244562	2	ENSCJAG00000008495	0	NA	NA	NA	9	0
12	79352061	79352624	564	*	9.79913	9.79913	Intron (ENSCJAT00000053188/ENSCJAG00000008515, intron 4 of 24)	12	79283028	79419010	135983	2	ENSCJAG00000008515	66386	NA	NA	NA	0	66386
12	79418097	79419664	1568	*	42.0768	42.5695	Promoter (<=1kb)	12	79283028	79419010	135983	2	ENSCJAG00000008515	0	NA	NA	NA	9	0
12	79439588	79440531	944	*	23.0615	23.0772	Promoter (<=1kb)	12	79441512	79499390	57879	1	ENSCJAG00000008594	-981	100415638	KIF11	kinesin family member 11	6	981
12	79440940	79442031	1092	*	33.1592	33.1633	Promoter (<=1kb)	12	79441512	79499390	57879	1	ENSCJAG00000008594	0	100415638	KIF11	kinesin family member 11	8	0
12	79672067	79673302	1236	*	42.8063	42.8063	Promoter (<=1kb)	12	79671970	79672087	118	2	ENSCJAG00000030310	0	NA	NA	NA	9	0
12	79714510	79715113	604	*	15.4994	15.4994	Intron (ENSCJAT00000016976/ENSCJAG00000008643, intron 2 of 22)	12	79671970	79672087	118	2	ENSCJAG00000030310	-42423	NA	NA	NA	3	42423
12	79849282	79849989	708	*	17.5088	17.5088	Intron (ENSCJAT00000016976/ENSCJAG00000008643, intron 20 of 22)	12	79897239	79899040	1802	2	ENSCJAG00000008756	49051	NA	NA	NA	4	49051
12	80022532	80023293	762	*	19.1787	19.1787	Intron (ENSCJAT00000017649/ENSCJAG00000008827, intron 54 of 54)	12	79921093	79924687	3595	1	ENSCJAG00000008795	101439	100388379	CYP26A1	cytochrome P450 family 26 subfamily A member 1	4	101439
12	80343728	80344457	730	*	19.5727	19.5727	Promoter (<=1kb)	12	80001840	80343623	341784	2	ENSCJAG00000008827	-105	100388973	MYOF	myoferlin	4	105
12	80365126	80366185	1060	*	37.5518	37.5518	Promoter (<=1kb)	12	80365769	80378404	12636	1	ENSCJAG00000033299	0	100389344	CEP55	centrosomal protein 55	8	0
12	80381578	80382247	670	*	13.2275	13.2275	Distal Intergenic	12	80365769	80378404	12636	1	ENSCJAG00000033299	15809	100389344	CEP55	centrosomal protein 55	2	15809
12	80416577	80417684	1108	*	35.5676	35.5676	Promoter (<=1kb)	12	80416879	80439680	22802	1	ENSCJAG00000009157	0	100389706	FFAR4	free fatty acid receptor 4	8	0
12	80431820	80432575	756	*	23.043	23.043	Intron (ENSCJAT00000017750/ENSCJAG00000009157, intron 3 of 3)	12	80416879	80439680	22802	1	ENSCJAG00000009157	14941	100389706	FFAR4	free fatty acid receptor 4	6	14941
12	80453179	80453990	812	*	38.3049	38.3049	Promoter (<=1kb)	12	80446302	80454067	7766	2	ENSCJAG00000009170	77	100394428	RBP4	retinol binding protein 4	9	77
12	80497969	80498628	660	*	10.483	10.483	Intron (ENSCJAT00000030296/ENSCJAG00000015570, intron 11 of 21)	12	80464288	80525718	61431	1	ENSCJAG00000015570	33681	100401297	PDE6C	phosphodiesterase 6C	0	33681
12	80562212	80563567	1356	*	38.3763	38.3763	Promoter (<=1kb)	12	80528587	80562770	34184	2	ENSCJAG00000015574	0	100414689	FRA10AC1	fragile site, folic acid type, rare, fra(10)(q23.3) or fra(10)(q24.2) candidate 1	9	0
12	80617112	80618691	1580	*	33.9314	34.1772	Promoter (<=1kb)	12	80618176	80655887	37712	1	ENSCJAG00000015588	0	100415038	LGI1	leucine rich glioma inactivated 1	8	0
12	80751120	80751917	798	*	29.9624	29.9624	Promoter (<=1kb)	12	80751447	80760610	9164	1	ENSCJAG00000015634	0	NA	NA	NA	7	0
12	81280271	81281166	896	*	27.9796	27.9796	Promoter (<=1kb)	12	81219419	81280607	61189	2	ENSCJAG00000015753	0	100385745	NOC3L	NOC3 like DNA replication regulator	7	0
12	81327893	81328614	722	*	27.3075	27.3075	Promoter (<=1kb)	12	81328145	81453208	125064	1	ENSCJAG00000015806	0	NA	NA	NA	7	0
12	81458874	81460247	1374	*	36.8203	36.8203	Promoter (<=1kb)	12	81459625	81515414	55790	1	ENSCJAG00000015819	0	100387530	HELLS	helicase, lymphoid specific	8	0
12	82268847	82269412	566	*	19.1146	19.1146	Intron (ENSCJAT00000031075/ENSCJAG00000015969, intron 4 of 5)	12	82280376	82282752	2377	1	ENSCJAG00000022962	-10964	NA	NA	NA	4	10964
12	82463706	82464299	594	*	8.59061	8.59061	Intron (ENSCJAT00000031296/ENSCJAG00000015981, intron 4 of 27)	12	82389895	82391488	1594	2	ENSCJAG00000016123	-72218	NA	NA	NA	0	72218
12	82525473	82526262	790	*	12.9101	12.9101	Intron (ENSCJAT00000031338/ENSCJAG00000015981, intron 2 of 31)	12	82345865	82604041	258177	2	ENSCJAG00000015981	77779	NA	NA	NA	1	77779
12	82544511	82545100	590	*	11.5792	11.5792	Intron (ENSCJAT00000031338/ENSCJAG00000015981, intron 1 of 31)	12	82345865	82604041	258177	2	ENSCJAG00000015981	58941	NA	NA	NA	1	58941
12	82555075	82555570	496	*	6.85181	6.85181	Intron (ENSCJAT00000031338/ENSCJAG00000015981, intron 1 of 31)	12	82345865	82604041	258177	2	ENSCJAG00000015981	48471	NA	NA	NA	0	48471
12	82602993	82604510	1518	*	34.698	34.698	Promoter (<=1kb)	12	82345865	82604041	258177	2	ENSCJAG00000015981	0	NA	NA	NA	8	0
12	82695406	82696165	760	*	15.5821	15.5821	Promoter (<=1kb)	12	82655992	82696437	40446	2	ENSCJAG00000016133	272	100394646	ALDH18A1	aldehyde dehydrogenase 18 family member A1	3	272
12	82729850	82731261	1412	*	33.6667	33.6667	Promoter (<=1kb)	12	82703771	82730848	27078	2	ENSCJAG00000016206	0	100403475	TCTN3	tectonic family member 3	8	0
12	82903224	82903891	668	*	16.5874	16.5874	Intron (ENSCJAT00000031592/ENSCJAG00000016232, intron 11 of 11)	12	82932550	83050655	118106	1	ENSCJAG00000016251	-28659	NA	NA	NA	3	28659
12	83065376	83066937	1562	*	48.0574	48.4734	Promoter (<=1kb)	12	83065872	83086264	20393	1	ENSCJAG00000016259	0	NA	NA	NA	9	0
12	83117779	83118774	996	*	27.7619	27.7619	Distal Intergenic	12	83132964	83133067	104	2	ENSCJAG00000023535	14293	NA	NA	NA	7	14293
12	83410169	83410770	602	*	11.5765	11.5765	Distal Intergenic	12	83389956	83403328	13373	2	ENSCJAG00000016362	-6841	NA	NA	NA	1	6841
12	83414520	83415077	558	*	8.71029	8.71029	Intron (ENSCJAT00000031901/ENSCJAG00000016371, intron 21 of 24)	12	83389956	83403328	13373	2	ENSCJAG00000016362	-11192	NA	NA	NA	0	11192
12	83556051	83557100	1050	*	27.7046	27.7046	Promoter (<=1kb)	12	83410816	83556406	145591	2	ENSCJAG00000016371	0	NA	NA	NA	7	0
12	83631047	83631900	854	*	40.33	40.33	Distal Intergenic	12	83563713	83621513	57801	2	ENSCJAG00000016413	-9534	100398159	TM9SF3	transmembrane 9 superfamily member 3	9	9534
12	83670605	83671252	648	*	12.3737	12.3737	Promoter (<=1kb)	12	83670294	83670403	110	1	ENSCJAG00000028028	311	NA	NA	NA	1	311
12	83690647	83691190	544	*	8.78543	8.78543	Intron (ENSCJAT00000032049/ENSCJAG00000016474, intron 8 of 16)	12	83697812	83697918	107	2	ENSCJAG00000029486	6728	NA	NA	NA	0	6728
12	83693940	83694619	680	*	10.9735	10.9735	Intron (ENSCJAT00000032049/ENSCJAG00000016474, intron 8 of 16)	12	83697812	83697918	107	2	ENSCJAG00000029486	3299	NA	NA	NA	1	3299
12	83893410	83894441	1032	*	51.0802	51.0802	Promoter (<=1kb)	12	83893345	84014604	121260	1	ENSCJAG00000016484	65	NA	NA	NA	9	65
12	84094701	84095486	786	*	22.8691	22.8691	Exon (ENSCJAT00000032088/ENSCJAG00000036372, exon 32 of 41)	12	84033885	84038387	4503	1	ENSCJAG00000022966	60816	100399232	LCOR	ligand dependent nuclear receptor corepressor	5	60816
12	84112733	84113316	584	*	12.5301	12.5301	Exon (ENSCJAT00000032088/ENSCJAG00000036372, exon 24 of 41)	12	84033885	84038387	4503	1	ENSCJAG00000022966	78848	100399232	LCOR	ligand dependent nuclear receptor corepressor	1	78848
12	84136009	84136794	786	*	17.9834	17.9834	Intron (ENSCJAT00000032088/ENSCJAG00000036372, intron 11 of 40)	12	84237140	84237689	550	1	ENSCJAG00000016511	-100346	NA	NA	NA	4	100346
12	84182070	84182923	854	*	15.7044	15.7044	Intron (ENSCJAT00000032088/ENSCJAG00000036372, intron 4 of 40)	12	84237140	84237689	550	1	ENSCJAG00000016511	-54217	NA	NA	NA	3	54217
12	84276761	84277368	608	*	23.9936	23.9936	Promoter (<=1kb)	12	84053624	84277397	223774	2	ENSCJAG00000036372	29	NA	NA	NA	6	29
12	84283088	84283813	726	*	9.5823	9.5823	Intron (ENSCJAT00000032156/ENSCJAG00000016514, intron 11 of 13)	12	84053624	84277397	223774	2	ENSCJAG00000036372	-5691	NA	NA	NA	0	5691
12	84374561	84375646	1086	*	38.4316	38.4316	Promoter (<=1kb)	12	84247250	84375139	127890	2	ENSCJAG00000016514	0	100399599	ARHGAP19	Rho GTPase activating protein 19	9	0
12	84486877	84487640	764	*	25.0011	25.0011	Distal Intergenic	12	84489929	84490038	110	2	ENSCJAG00000028692	2398	NA	NA	NA	6	2398
12	84493926	84494905	980	*	28.9878	28.9878	Promoter (<=1kb)	12	84494551	84503460	8910	1	ENSCJAG00000016575	0	NA	NA	NA	7	0
12	84516919	84518050	1132	*	33.8158	33.8158	Promoter (<=1kb)	12	84517565	84529122	11558	1	ENSCJAG00000016605	0	100402044	ZDHHC16	zinc finger DHHC-type palmitoyltransferase 16	8	0
12	84521943	84522634	692	*	21.7465	21.7465	Intron (ENSCJAT00000032369/ENSCJAG00000016605, intron 1 of 11)	12	84517565	84529122	11558	1	ENSCJAG00000016605	4378	100402044	ZDHHC16	zinc finger DHHC-type palmitoyltransferase 16	5	4378
