seqnames	start	end	width	strand	tvalue	score	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENTREZID	SYMBOL	GENENAME	group	absDistToTSS
1	205986660	205987979	1320	*	35.8396	35.8396	Exon (ENSCJAT00000000316/ENSCJAG00000000179, exon 3 of 3)	1	205986812	205989993	3182	2	ENSCJAG00000000179	2014	100385168	CDPF1	cysteine rich DPF motif domain containing 1	7	2014
1	205990899	205991924	1026	*	35.8647	35.8647	Promoter (<=1kb)	1	205986812	205989993	3182	2	ENSCJAG00000000179	-906	100385168	CDPF1	cysteine rich DPF motif domain containing 1	7	906
1	206031924	206032609	686	*	26.9359	26.9359	Intron (ENSCJAT00000000337/ENSCJAG00000000186, intron 6 of 13)	1	206015850	206046543	30694	1	ENSCJAG00000000186	16074	NA	NA	NA	5	16074
1	206049197	206050614	1418	*	42.1967	42.1967	Promoter (<=1kb)	1	206048813	206049364	552	2	ENSCJAG00000000192	0	NA	NA	NA	8	0
1	206103754	206104475	722	*	30.4879	30.4879	3' UTR	1	206099210	206099590	381	2	ENSCJAG00000023171	-4164	NA	NA	NA	6	4164
1	206155529	206156394	866	*	19.015	19.015	Distal Intergenic	1	206128045	206133697	5653	1	ENSCJAG00000007854	27484	NA	NA	NA	3	27484
1	206390423	206391080	658	*	21.7284	21.7307	Intron (ENSCJAT00000004139/ENSCJAG00000002185, intron 1 of 10)	1	206343981	206387697	43717	2	ENSCJAG00000002207	-2726	NA	NA	NA	4	2726
1	206391752	206392973	1222	*	31.1858	31.1858	Intron (ENSCJAT00000004139/ENSCJAG00000002185, intron 1 of 10)	1	206343981	206387697	43717	2	ENSCJAG00000002207	-4055	NA	NA	NA	6	4055
1	206515344	206516291	948	*	48.451	48.451	Promoter (<=1kb)	1	206451116	206515628	64513	2	ENSCJAG00000002195	0	NA	NA	NA	9	0
1	206534901	206535506	606	*	19.3268	19.3268	Intron (ENSCJAT00000004139/ENSCJAG00000002185, intron 1 of 10)	1	206451116	206515628	64513	2	ENSCJAG00000002195	-19273	NA	NA	NA	3	19273
1	206543208	206544265	1058	*	35.737	35.737	Intron (ENSCJAT00000004139/ENSCJAG00000002185, intron 1 of 10)	1	206451116	206515628	64513	2	ENSCJAG00000002195	-27580	NA	NA	NA	7	27580
1	206548864	206549537	674	*	17.5316	17.5316	Intron (ENSCJAT00000004139/ENSCJAG00000002185, intron 1 of 10)	1	206451116	206515628	64513	2	ENSCJAG00000002195	-33236	NA	NA	NA	2	33236
1	206591929	206592812	884	*	24.7694	24.7694	Intron (ENSCJAT00000004139/ENSCJAG00000002185, intron 2 of 10)	1	206451116	206515628	64513	2	ENSCJAG00000002195	-76301	NA	NA	NA	5	76301
1	206755621	206756454	834	*	21.7725	21.7725	Intron (ENSCJAT00000004139/ENSCJAG00000002185, intron 6 of 10)	1	206451116	206515628	64513	2	ENSCJAG00000002195	-239993	NA	NA	NA	4	239993
1	208261617	208262620	1004	*	23.9797	23.9797	Intron (ENSCJAT00000053462/ENSCJAG00000033110, intron 1 of 3)	1	208244337	208481946	237610	1	ENSCJAG00000033110	17280	NA	NA	NA	4	17280
1	208266424	208267973	1550	*	41.5542	42.4118	Intron (ENSCJAT00000053462/ENSCJAG00000033110, intron 1 of 3)	1	208244337	208481946	237610	1	ENSCJAG00000033110	22087	NA	NA	NA	8	22087
1	208284781	208285888	1108	*	28.0778	28.0778	Intron (ENSCJAT00000053462/ENSCJAG00000033110, intron 1 of 3)	1	208291961	208294211	2251	2	ENSCJAG00000009853	8323	NA	NA	NA	5	8323
1	208444265	208444846	582	*	20.4258	20.4258	Intron (ENSCJAT00000053462/ENSCJAG00000033110, intron 2 of 3)	1	208291961	208294211	2251	2	ENSCJAG00000009853	-150054	NA	NA	NA	3	150054
1	208623938	208625075	1138	*	25.2439	25.2439	Distal Intergenic	1	208921532	208921917	386	1	ENSCJAG00000035179	-296457	NA	NA	NA	5	296457
1	209057800	209058713	914	*	26.933	26.933	Distal Intergenic	1	208921532	208921917	386	1	ENSCJAG00000035179	136268	NA	NA	NA	5	136268
1	209465775	209467234	1460	*	53.4936	53.4936	Promoter (<=1kb)	1	209466643	209476668	10026	1	ENSCJAG00000016693	0	NA	NA	NA	9	0
1	209481917	209482554	638	*	13.1994	13.1994	Intron (ENSCJAT00000006364/ENSCJAG00000003322, intron 10 of 12)	1	209466643	209476668	10026	1	ENSCJAG00000016693	15274	NA	NA	NA	1	15274
1	209487125	209489330	2206	*	21.9822	22.824	Intron (ENSCJAT00000006364/ENSCJAG00000003322, intron 10 of 12)	1	209466643	209476668	10026	1	ENSCJAG00000016693	20482	NA	NA	NA	4	20482
1	209515271	209515988	718	*	18.7192	18.7192	Intron (ENSCJAT00000006364/ENSCJAG00000003322, intron 10 of 12)	1	209543584	209543880	297	1	ENSCJAG00000036679	-27596	NA	NA	NA	3	27596
1	209723726	209724367	642	*	23.8778	23.8778	Intron (ENSCJAT00000006364/ENSCJAG00000003322, intron 9 of 12)	1	209726799	209741419	14621	1	ENSCJAG00000003384	-2432	NA	NA	NA	4	2432
1	209726262	209727149	888	*	43.1057	43.1057	Promoter (<=1kb)	1	209726799	209741419	14621	1	ENSCJAG00000003384	0	NA	NA	NA	8	0
1	209742010	209743227	1218	*	38.051	38.051	Promoter (<=1kb)	1	209742680	209755739	13060	1	ENSCJAG00000003360	0	100396245	SELENOO	selenoprotein O	8	0
1	209783876	209784619	744	*	20.5818	20.5818	Promoter (<=1kb)	1	209755818	209783651	27834	2	ENSCJAG00000003351	-225	NA	NA	NA	3	225
1	209867957	209868774	818	*	30.5387	30.5387	Promoter (<=1kb)	1	209868756	209965739	96984	1	ENSCJAG00000019031	0	100399506	PPP6R2	protein phosphatase 6 regulatory subunit 2	6	0
1	209969410	209970353	944	*	26.0113	26.0113	3' UTR	1	209967423	209990273	22851	2	ENSCJAG00000019051	19920	100400949	SBF1	SET binding factor 1	5	19920
1	210035806	210036899	1094	*	36.5695	36.5695	Promoter (<=1kb)	1	210036346	210049178	12833	1	ENSCJAG00000019155	0	NA	NA	NA	7	0
1	210051023	210051604	582	*	21.2285	21.2285	Promoter (<=1kb)	1	210049269	210051214	1946	2	ENSCJAG00000019173	0	100402785	SCO2	SCO cytochrome oxidase deficient homolog 2 (yeast)	3	0
1	210132186	210133759	1574	*	44.6206	45.0996	Promoter (<=1kb)	1	210130084	210133062	2979	2	ENSCJAG00000018358	0	100404834	CHKB	choline kinase beta	9	0
1	210193807	210194456	650	*	12.3673	12.3678	Intron (ENSCJAT00000037529/ENSCJAG00000019135, intron 4 of 17)	1	210176966	210179835	2870	2	ENSCJAG00000018386	-13972	NA	NA	NA	1	13972
1	210195231	210195802	572	*	12.5072	12.5078	Intron (ENSCJAT00000037529/ENSCJAG00000019135, intron 4 of 17)	1	210176966	210179835	2870	2	ENSCJAG00000018386	-15396	NA	NA	NA	1	15396
1	210216226	210217219	994	*	29.4667	29.4667	Intron (ENSCJAT00000037529/ENSCJAG00000019135, intron 4 of 17)	1	210221679	210249675	27997	1	ENSCJAG00000035044	-4460	NA	NA	NA	6	4460
1	210255995	210256886	892	*	16.271	16.271	Intron (ENSCJAT00000037529/ENSCJAG00000019135, intron 2 of 17)	1	210265775	210279847	14073	1	ENSCJAG00000018406	-8889	NA	NA	NA	2	8889
1	210293471	210294086	616	*	22.9618	22.9618	Promoter (<=1kb)	1	210293722	210309077	15356	1	ENSCJAG00000018414	0	NA	NA	NA	4	0
1	210309973	210310828	856	*	17.4754	17.4754	Intron (ENSCJAT00000037529/ENSCJAG00000019135, intron 2 of 17)	1	210293722	210309077	15356	1	ENSCJAG00000018414	16251	NA	NA	NA	2	16251
1	210318533	210319538	1006	*	31.679	31.679	Intron (ENSCJAT00000037529/ENSCJAG00000019135, intron 2 of 17)	1	209754686	210334472	579787	2	ENSCJAG00000019135	14934	NA	NA	NA	6	14934
10	384441	385442	1002	*	20.5684	20.5684	Distal Intergenic	10	275938	322202	46265	1	ENSCJAG00000007928	108503	NA	NA	NA	3	108503
10	396037	396790	754	*	9.56713	9.56713	Distal Intergenic	10	275938	322202	46265	1	ENSCJAG00000007928	120099	NA	NA	NA	0	120099
10	406679	407374	696	*	18.5734	18.5734	Distal Intergenic	10	275938	322202	46265	1	ENSCJAG00000007928	130741	NA	NA	NA	3	130741
10	437636	438465	830	*	31.9565	31.9565	Distal Intergenic	10	275938	322202	46265	1	ENSCJAG00000007928	161698	NA	NA	NA	6	161698
10	854995	855710	716	*	16.6094	16.6094	Intron (ENSCJAT00000040108/ENSCJAG00000020430, intron 6 of 17)	10	900477	900742	266	2	ENSCJAG00000030510	45032	NA	NA	NA	2	45032
10	947420	948497	1078	*	36.3599	36.3599	Distal Intergenic	10	960213	960410	198	2	ENSCJAG00000035038	11913	NA	NA	NA	7	11913
10	969727	970918	1192	*	39.0748	39.0748	Promoter (<=1kb)	10	971525	1063201	91677	1	ENSCJAG00000020424	-607	NA	NA	NA	8	607
10	1161588	1163131	1544	*	50.2151	50.4417	Promoter (<=1kb)	10	1108598	1162347	53750	2	ENSCJAG00000020395	0	NA	NA	NA	9	0
10	1216211	1217004	794	*	28.8117	28.8117	Distal Intergenic	10	1191383	1192315	933	2	ENSCJAG00000020394	-23896	NA	NA	NA	6	23896
10	1424383	1425098	716	*	11.9967	11.9967	Intron (ENSCJAT00000003790/ENSCJAG00000001979, intron 15 of 27)	10	1429489	1431327	1839	1	ENSCJAG00000001999	-4391	NA	NA	NA	0	4391
10	1486073	1487120	1048	*	24.1276	24.1276	Intron (ENSCJAT00000003790/ENSCJAG00000001979, intron 3 of 27)	10	1435308	1435448	141	2	ENSCJAG00000029984	-50625	NA	NA	NA	4	50625
10	1515147	1515896	750	*	17.4849	17.4849	Intron (ENSCJAT00000003790/ENSCJAG00000001979, intron 1 of 27)	10	1435308	1435448	141	2	ENSCJAG00000029984	-79699	NA	NA	NA	2	79699
10	1584185	1584824	640	*	11.5748	11.5748	Intron (ENSCJAT00000003790/ENSCJAG00000001979, intron 1 of 27)	10	1362573	1601015	238443	2	ENSCJAG00000001979	16191	100387759	MYO1E	myosin IE	0	16191
10	1600251	1601520	1270	*	46.9716	46.9716	Promoter (<=1kb)	10	1362573	1601015	238443	2	ENSCJAG00000001979	0	100387759	MYO1E	myosin IE	9	0
10	2603795	2604484	690	*	20.452	20.452	Distal Intergenic	10	2650317	2705902	55586	2	ENSCJAG00000003888	101418	NA	NA	NA	3	101418
10	2790028	2790917	890	*	31.5337	31.5337	Promoter (<=1kb)	10	2735014	2790402	55389	2	ENSCJAG00000003977	0	100390289	ICE2	interactor of little elongation complex ELL subunit 2	6	0
10	3091014	3091647	634	*	15.0035	15.0035	Distal Intergenic	10	3083248	3083358	111	1	ENSCJAG00000027549	7766	NA	NA	NA	1	7766
10	4451843	4453054	1212	*	48.1525	48.1525	Promoter (<=1kb)	10	4257405	4452529	195125	2	ENSCJAG00000004011	0	NA	NA	NA	9	0
10	4689874	4692298	2425	*	52.4464	53.0669	Distal Intergenic	10	4685116	4685222	107	1	ENSCJAG00000032818	4758	NA	NA	NA	9	4758
10	4872713	4873372	660	*	13.9284	13.9787	Distal Intergenic	10	4856535	4857032	498	2	ENSCJAG00000004285	-15681	NA	NA	NA	1	15681
10	4873753	4874388	636	*	12.3534	12.4308	Distal Intergenic	10	4856535	4857032	498	2	ENSCJAG00000004285	-16721	NA	NA	NA	1	16721
10	5434714	5436101	1388	*	36.8851	36.8851	5' UTR	10	5429065	5458631	29567	1	ENSCJAG00000004355	5649	100393554	TPM1	tropomyosin 1	7	5649
10	5483912	5484399	488	*	11.7501	11.7501	Distal Intergenic	10	5508393	5528713	20321	1	ENSCJAG00000004470	-23994	NA	NA	NA	0	23994
10	5507835	5509296	1462	*	42.5538	42.9944	Promoter (<=1kb)	10	5508393	5528713	20321	1	ENSCJAG00000004470	0	NA	NA	NA	8	0
10	5542725	5543654	930	*	23.5862	23.5862	Promoter (<=1kb)	10	5538269	5543185	4917	2	ENSCJAG00000004484	0	NA	NA	NA	4	0
10	5577332	5578873	1542	*	39.5471	39.6442	Promoter (<=1kb)	10	5578178	5656773	78596	1	ENSCJAG00000004487	0	NA	NA	NA	8	0
10	5776328	5777201	874	*	19.1247	19.1247	Distal Intergenic	10	5826669	5913364	86696	1	ENSCJAG00000004506	-49468	NA	NA	NA	3	49468
10	5826192	5827327	1136	*	32.4842	32.4842	Promoter (<=1kb)	10	5826669	5913364	86696	1	ENSCJAG00000004506	0	NA	NA	NA	6	0
10	5924776	5926295	1520	*	49.6361	49.6361	Exon (ENSCJAT00000008743/ENSCJAG00000004563, exon 3 of 5)	10	5920593	5926269	5677	1	ENSCJAG00000004563	4183	NA	NA	NA	9	4183
10	6165036	6166227	1192	*	37.5246	37.5246	Promoter (<=1kb)	10	5931879	6165647	233769	2	ENSCJAG00000004567	0	100399946	HERC1	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1	8	0
10	6223452	6224111	660	*	19.0713	19.0713	Distal Intergenic	10	6219582	6220075	494	1	ENSCJAG00000023332	3870	NA	NA	NA	3	3870
10	6362579	6363612	1034	*	30.7305	30.7305	Intron (ENSCJAT00000009313/ENSCJAG00000004806, intron 2 of 11)	10	6245962	6382052	136091	2	ENSCJAG00000004806	18440	100400671	DAPK2	death associated protein kinase 2	6	18440
10	6381714	6382437	724	*	26.5141	26.5141	Promoter (<=1kb)	10	6245962	6382052	136091	2	ENSCJAG00000004806	0	100400671	DAPK2	death associated protein kinase 2	5	0
10	6419274	6420267	994	*	28.9271	28.9271	Promoter (<=1kb)	10	6401590	6419723	18134	2	ENSCJAG00000004834	0	NA	NA	NA	6	0
10	6421171	6421902	732	*	23.2149	23.2149	Promoter (<=1kb)	10	6421444	6463452	42009	1	ENSCJAG00000004856	0	100401406	SNX1	sorting nexin 1	4	0
10	6447844	6448887	1044	*	26.1554	26.1554	Exon (ENSCJAT00000009581/ENSCJAG00000004856, exon 5 of 15)	10	6436709	6436815	107	2	ENSCJAG00000024199	-11029	NA	NA	NA	5	11029
10	6462521	6463268	748	*	24.793	24.793	3' UTR	10	6477373	6480182	2810	1	ENSCJAG00000005006	-14105	NA	NA	NA	5	14105
10	6471889	6472738	850	*	22.8512	22.8512	Distal Intergenic	10	6477373	6480182	2810	1	ENSCJAG00000005006	-4635	NA	NA	NA	4	4635
10	6488793	6490050	1258	*	40.8316	40.8316	Promoter (<=1kb)	10	6480835	6489415	8581	2	ENSCJAG00000004981	0	100402261	PPIB	peptidylprolyl isomerase B	8	0
10	6668783	6669702	920	*	33.1088	33.1088	Promoter (1-2kb)	10	6667202	6667319	118	2	ENSCJAG00000034615	-1464	118145217	LOC118145217	U5 spliceosomal RNA	7	1464
10	6691384	6692111	728	*	17.8547	17.8547	Promoter (<=1kb)	10	6677946	6691593	13648	2	ENSCJAG00000037051	0	NA	NA	NA	2	0
10	6696105	6696994	890	*	17.1868	17.1868	Promoter (<=1kb)	10	6696673	6713027	16355	1	ENSCJAG00000005107	0	100409164	TRIP4	thyroid hormone receptor interactor 4	2	0
10	6779648	6780307	660	*	19.889	19.889	Distal Intergenic	10	6788882	6789159	278	2	ENSCJAG00000035622	8852	NA	NA	NA	3	8852
10	6826509	6827330	822	*	21.9675	21.9675	Intron (ENSCJAT00000009917/ENSCJAG00000005128, intron 1 of 7)	10	6819071	7011890	192820	1	ENSCJAG00000005128	7438	NA	NA	NA	4	7438
10	7011914	7012473	560	*	7.73194	7.73194	Intron (ENSCJAT00000010091/ENSCJAG00000005214, intron 4 of 4)	10	7018123	7021756	3634	2	ENSCJAG00000005156	9283	100405278	OAZ2	ornithine decarboxylase antizyme 2	0	9283
10	7032744	7033877	1134	*	44.6978	44.6978	Intron (ENSCJAT00000010091/ENSCJAG00000005214, intron 4 of 4)	10	7018123	7021756	3634	2	ENSCJAG00000005156	-10988	100405278	OAZ2	ornithine decarboxylase antizyme 2	9	10988
10	7176155	7177030	876	*	25.7036	25.7036	Promoter (<=1kb)	10	6981772	7176467	194696	2	ENSCJAG00000005214	0	NA	NA	NA	5	0
10	7178736	7179677	942	*	20.7896	20.7896	Distal Intergenic	10	6981772	7176467	194696	2	ENSCJAG00000005214	-2269	NA	NA	NA	3	2269
10	7184155	7185114	960	*	42.7217	42.7217	Promoter (<=1kb)	10	7184773	7212379	27607	1	ENSCJAG00000033960	0	NA	NA	NA	8	0
10	7187271	7188234	964	*	28.4513	28.4513	Intron (ENSCJAT00000010192/ENSCJAG00000033960, intron 1 of 5)	10	7184773	7212379	27607	1	ENSCJAG00000033960	2498	NA	NA	NA	5	2498
10	7199580	7201001	1422	*	47.2113	47.2113	Intron (ENSCJAT00000010192/ENSCJAG00000033960, intron 3 of 5)	10	7184773	7212379	27607	1	ENSCJAG00000033960	14807	NA	NA	NA	9	14807
10	7246436	7247327	892	*	21.2204	21.2204	Distal Intergenic	10	7226151	7226444	294	2	ENSCJAG00000036304	-19992	NA	NA	NA	3	19992
10	7264349	7265076	728	*	17.7702	17.7702	Distal Intergenic	10	7269640	7271830	2191	1	ENSCJAG00000005280	-4564	NA	NA	NA	2	4564
10	7268126	7268809	684	*	8.51339	8.51339	Promoter (<=1kb)	10	7269640	7271830	2191	1	ENSCJAG00000005280	-831	NA	NA	NA	0	831
10	7348973	7350302	1330	*	39.606	39.606	Promoter (<=1kb)	10	7321858	7349695	27838	2	ENSCJAG00000005282	0	100407463	SPG21	SPG21 abhydrolase domain containing, maspardin	8	0
10	7396392	7397459	1068	*	30.7309	30.7309	Promoter (<=1kb)	10	7369266	7396844	27579	2	ENSCJAG00000006848	0	NA	NA	NA	6	0
10	7564248	7565775	1528	*	48.1289	48.6096	Promoter (<=1kb)	10	7522494	7564838	42345	2	ENSCJAG00000006870	0	100412035	CLPX	caseinolytic mitochondrial matrix peptidase chaperone subunit X	9	0
10	7662781	7663778	998	*	43.5693	43.5693	Promoter (1-2kb)	10	7661462	7661592	131	2	ENSCJAG00000029647	-1189	NA	NA	NA	9	1189
10	7686047	7686620	574	*	13.5988	13.5988	Distal Intergenic	10	7675817	7675932	116	1	ENSCJAG00000023911	10230	NA	NA	NA	1	10230
10	7718393	7719332	940	*	28.923	28.923	Intron (ENSCJAT00000013561/ENSCJAG00000006940, intron 2 of 13)	10	7690487	7740138	49652	2	ENSCJAG00000006940	20806	NA	NA	NA	6	20806
10	7782484	7783175	692	*	18.8642	18.8642	Distal Intergenic	10	7747443	7777631	30189	2	ENSCJAG00000006951	-4853	NA	NA	NA	3	4853
10	7889755	7890782	1028	*	30.1293	30.1293	Promoter (<=1kb)	10	7816715	7890295	73581	2	ENSCJAG00000006987	0	100412748	DPP8	dipeptidyl peptidase 8	6	0
10	7903736	7904641	906	*	33.3563	33.3563	Promoter (<=1kb)	10	7904147	7946400	42254	1	ENSCJAG00000007084	0	100413343	HACD3	3-hydroxyacyl-CoA dehydratase 3	7	0
10	7986224	7987279	1056	*	36.0037	36.0037	Promoter (<=1kb)	10	7947003	7986693	39691	2	ENSCJAG00000007118	0	NA	NA	NA	7	0
10	8001135	8002016	882	*	9.25131	9.25131	Intron (ENSCJAT00000014106/ENSCJAG00000007180, intron 1 of 12)	10	7998317	8033226	34910	1	ENSCJAG00000007180	2818	NA	NA	NA	0	2818
10	8158816	8160209	1394	*	39.4055	39.4055	Promoter (<=1kb)	10	8039215	8159506	120292	2	ENSCJAG00000007209	0	100385006	DENND4A	DENN domain containing 4A	8	0
10	8243344	8244805	1462	*	29.4197	29.4197	Promoter (<=1kb)	10	8244061	8267071	23011	1	ENSCJAG00000007333	0	NA	NA	NA	6	0
10	8702012	8703483	1472	*	51.695	51.695	Promoter (<=1kb)	10	8702145	8747545	45401	1	ENSCJAG00000007411	0	NA	NA	NA	9	0
10	8765803	8766638	836	*	22.5885	22.5885	Promoter (<=1kb)	10	8765472	8765578	107	1	ENSCJAG00000033781	331	NA	NA	NA	4	331
10	8783304	8784515	1212	*	35.9534	35.9534	Promoter (<=1kb)	10	8783830	8890521	106692	1	ENSCJAG00000007460	0	100387394	MAP2K1	mitogen-activated protein kinase kinase 1	7	0
10	8895995	8896646	652	*	13.057	13.057	Promoter (<=1kb)	10	8889316	8896674	7359	2	ENSCJAG00000007484	28	100388480	SNAPC5	small nuclear RNA activating complex polypeptide 5	1	28
10	8903208	8904083	876	*	17.2437	17.2437	Promoter (<=1kb)	10	8898327	8903784	5458	2	ENSCJAG00000007491	0	NA	NA	NA	2	0
10	8967479	8968490	1012	*	32.4214	32.4214	Promoter (<=1kb)	10	8945924	8967835	21912	2	ENSCJAG00000007558	0	NA	NA	NA	6	0
10	9155471	9156088	618	*	23.8524	23.8524	Distal Intergenic	10	9158345	9243250	84906	1	ENSCJAG00000007573	-2257	NA	NA	NA	4	2257
10	9468822	9469445	624	*	30.7016	30.7016	Promoter (<=1kb)	10	9469422	9607271	137850	1	ENSCJAG00000002088	0	NA	NA	NA	6	0
10	9681448	9682383	936	*	29.2774	29.2774	Promoter (<=1kb)	10	9682070	9969861	287792	1	ENSCJAG00000002130	0	100399224	IQCH	IQ motif containing H	6	0
10	9996568	9997863	1296	*	52.4073	52.4073	Promoter (<=1kb)	10	9997009	10003390	6382	1	ENSCJAG00000002154	0	NA	NA	NA	9	0
10	10016315	10017578	1264	*	44.3333	44.3333	Promoter (<=1kb)	10	10016880	10303899	287020	1	ENSCJAG00000002156	0	100395249	MAP2K5	mitogen-activated protein kinase kinase 5	9	0
10	10024052	10024857	806	*	13.2408	13.2408	5' UTR	10	10016880	10303899	287020	1	ENSCJAG00000002156	7172	100395249	MAP2K5	mitogen-activated protein kinase kinase 5	1	7172
10	10268716	10269451	736	*	13.808	13.808	Intron (ENSCJAT00000004150/ENSCJAG00000002156, intron 21 of 21)	10	10316744	10316850	107	1	ENSCJAG00000026103	-47293	NA	NA	NA	1	47293
10	10355613	10356752	1140	*	34.7048	34.7048	Promoter (<=1kb)	10	10355731	10355837	107	2	ENSCJAG00000025976	0	NA	NA	NA	7	0
10	10383979	10384792	814	*	32.3328	32.3328	Distal Intergenic	10	10355731	10355837	107	2	ENSCJAG00000025976	-28142	NA	NA	NA	6	28142
10	10404639	10405640	1002	*	24.9963	24.9963	Distal Intergenic	10	10355731	10355837	107	2	ENSCJAG00000025976	-48802	NA	NA	NA	5	48802
10	10567550	10568601	1052	*	30.8185	30.8185	Distal Intergenic	10	10596800	10701785	104986	1	ENSCJAG00000002224	-28199	100399947	PIAS1	protein inhibitor of activated STAT 1	6	28199
10	10708406	10709899	1494	*	29.2189	29.2189	Intron (ENSCJAT00000004257/ENSCJAG00000002243, intron 5 of 5)	10	10708025	10719300	11276	2	ENSCJAG00000002243	9401	NA	NA	NA	6	9401
10	10728409	10729602	1194	*	36.2834	36.2834	Exon (ENSCJAT00000004282/ENSCJAG00000002250, exon 5 of 8)	10	10708025	10719300	11276	2	ENSCJAG00000002243	-9109	NA	NA	NA	7	9109
10	10749074	10749723	650	*	24.894	24.894	Promoter (<=1kb)	10	10724740	10749318	24579	2	ENSCJAG00000002250	0	100400311	CLN6	CLN6 transmembrane ER protein	5	0
10	10773693	10774566	874	*	34.0237	34.0237	Distal Intergenic	10	10724740	10749318	24579	2	ENSCJAG00000002250	-24375	100400311	CLN6	CLN6 transmembrane ER protein	7	24375
10	10803936	10805489	1554	*	47.4365	47.6443	Promoter (<=1kb)	10	10804482	10818569	14088	1	ENSCJAG00000002264	0	100397424	FEM1B	fem-1 homolog B	9	0
10	11122569	11123316	748	*	17.1533	17.1533	Distal Intergenic	10	11145010	11300329	155320	1	ENSCJAG00000002319	-21694	100398149	CORO2B	coronin 2B	2	21694
10	11144000	11144887	888	*	35.0393	35.0393	Promoter (<=1kb)	10	11145010	11300329	155320	1	ENSCJAG00000002319	-123	100398149	CORO2B	coronin 2B	7	123
10	11173565	11174468	904	*	30.2937	30.2937	Intron (ENSCJAT00000004439/ENSCJAG00000002319, intron 1 of 12)	10	11168725	11201979	33255	1	ENSCJAG00000031137	4840	NA	NA	NA	6	4840
10	11179553	11180346	794	*	27.2484	27.2484	Intron (ENSCJAT00000004439/ENSCJAG00000002319, intron 1 of 12)	10	11182966	11183365	400	2	ENSCJAG00000032103	3019	NA	NA	NA	5	3019
10	11224203	11225118	916	*	24.8341	24.8341	Intron (ENSCJAT00000004439/ENSCJAG00000002319, intron 3 of 12)	10	11182966	11183365	400	2	ENSCJAG00000032103	-40838	NA	NA	NA	5	40838
10	11243226	11243891	666	*	12.235	12.235	Intron (ENSCJAT00000004439/ENSCJAG00000002319, intron 3 of 12)	10	11182966	11183365	400	2	ENSCJAG00000032103	-59861	NA	NA	NA	0	59861
10	11246195	11246766	572	*	7.75219	7.75219	Intron (ENSCJAT00000004439/ENSCJAG00000002319, intron 3 of 12)	10	11182966	11183365	400	2	ENSCJAG00000032103	-62830	NA	NA	NA	0	62830
10	11272090	11273037	948	*	26.3943	26.3943	Intron (ENSCJAT00000004439/ENSCJAG00000002319, intron 4 of 12)	10	11182966	11183365	400	2	ENSCJAG00000032103	-88725	NA	NA	NA	5	88725
10	11303285	11303830	546	*	11.4712	11.4712	Distal Intergenic	10	11390428	11390503	76	2	ENSCJAG00000036262	86673	NA	NA	NA	0	86673
10	11365471	11366262	792	*	17.1783	17.1783	Distal Intergenic	10	11390428	11390503	76	2	ENSCJAG00000036262	24241	NA	NA	NA	2	24241
10	11408156	11409335	1180	*	46.7654	46.7654	Promoter (<=1kb)	10	11368396	11408470	40075	2	ENSCJAG00000002339	0	100398495	ANP32A	acidic nuclear phosphoprotein 32 family member A	9	0
10	11487823	11488848	1026	*	31.214	31.214	Promoter (<=1kb)	10	11488333	11504579	16247	1	ENSCJAG00000008560	0	NA	NA	NA	6	0
10	11521469	11522034	566	*	21.1086	21.1086	Promoter (1-2kb)	10	11519930	11530676	10747	1	ENSCJAG00000008546	1539	NA	NA	NA	3	1539
10	11544567	11546513	1947	*	26.7034	27.3736	Distal Intergenic	10	11519930	11530676	10747	1	ENSCJAG00000008546	24637	NA	NA	NA	5	24637
10	11627957	11629530	1574	*	42.0036	42.6552	Promoter (<=1kb)	10	11628811	11718143	89333	1	ENSCJAG00000007136	0	100402503	GLCE	glucuronic acid epimerase	8	0
10	11828896	11829817	922	*	19.5169	19.5169	Intron (ENSCJAT00000013960/ENSCJAG00000007121, intron 4 of 6)	10	11843133	11843246	114	1	ENSCJAG00000028789	-13316	NA	NA	NA	3	13316
10	11851221	11851906	686	*	21.8921	21.8921	Promoter (<=1kb)	10	11851626	11883757	32132	1	ENSCJAG00000007038	0	NA	NA	NA	4	0
10	11888875	11890454	1580	*	35.0947	35.2834	Promoter (<=1kb)	10	11889462	11891995	2534	1	ENSCJAG00000032919	0	100386161	LOC100386161	60S acidic ribosomal protein P1	7	0
10	11896099	11897034	936	*	28.9865	28.9865	Promoter (1-2kb)	10	11894421	11894624	204	2	ENSCJAG00000028914	-1475	NA	NA	NA	6	1475
10	11939080	11940083	1004	*	23.7375	23.7375	Distal Intergenic	10	11894421	11894624	204	2	ENSCJAG00000028914	-44456	NA	NA	NA	4	44456
10	11958116	11958669	554	*	13.6004	13.6004	Distal Intergenic	10	11894421	11894624	204	2	ENSCJAG00000028914	-63492	NA	NA	NA	1	63492
10	11966495	11967382	888	*	23.0844	23.0844	Distal Intergenic	10	12025854	12026923	1070	2	ENSCJAG00000007036	59541	NA	NA	NA	4	59541
10	12012904	12013625	722	*	16.4544	16.4544	Distal Intergenic	10	12025854	12026923	1070	2	ENSCJAG00000007036	13298	NA	NA	NA	2	13298
10	12342747	12343794	1048	*	25.9501	25.9501	Distal Intergenic	10	12509477	12559545	50069	2	ENSCJAG00000006918	215751	NA	NA	NA	5	215751
